iso3,realm,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Southern Ocean,4363.897958284587,0.43649464286863804,5621.131355755002,69419.52061634348,1375.8923144506753,88632.73971627063,0.03142199121122684,NA,0.0010155815519731182,0.8336008217482582,66.069290223649,1309.3865295841576,1441.5251100314556,1309.3865295841576,Buyers
ATF,Southern Ocean,18739.88066939103,9.1508200019598,22586.249139737844,0,0,0,NA,0.14953026683459347,0.0010155815519731182,0.8336008217482582,19.03187709401118,-28.18269709597098,9.881057092051378,9.881057092051378,Doesn't participate
HMD,Southern Ocean,31514.824442620957,8.345397657714784,37764.88721097228,0,0,0,NA,0.21762127923238642,0.0010155815519731182,0.8336008217482582,32.00587431759735,-40.35127197531214,23.66047665988257,23.66047665988257,Doesn't participate
CAN,Arctic,674341.0728686777,1702.3996433205903,865541.3391939552,317881.34635067,107.93592337679776,414519.04492113786,0.001056381451323575,NA,0.012040969407591876,0.581711825711954,4292.120662041897,-5886.584381985689,2697.6569420981045,2697.6569420981045,Sellers
ARG,Temperate South America,19876.75113383902,56.196836195886135,23874.548875582266,90229.38309537427,11382667.118046802,106444.21345568319,440.3179906226105,NA,0.14635019885663078,0.7246594946157277,10296.121677658042,11372314.799532948,11392907.042888263,11372314.799532948,Buyers
IRL,Temperate Northern Atlantic,49056.61345074887,26590.86980213225,57495.834554916466,35155.039334921144,3614.6563490652134,41386.79503188525,1.0425364829716242,NA,3.183150176031606,0.5249948053984366,44250.798093913436,-67227.01154698047,21274.5846408464,21274.5846408464,Sellers
RUS,Arctic,101780.26828598135,381.9567236512365,124362.3792003212,235826.40116534877,7914.545830067588,292432.3966018034,0.1560664076410307,NA,0.012040969407591876,0.581711825711954,1614.0453852064586,5918.543721209893,9146.63449162281,5918.543721209893,Buyers
PCN,Eastern Indo-Pacific,181519.60397536645,5572.752556353807,237246.01509298533,43594.21337964129,172.80011156455112,57137.9621772267,0.007955436396260382,NA,0.07654033340119723,0.9566429306533282,10556.855380687157,-15956.807825476413,5156.9029358979005,5156.9029358979005,Sellers
PYF,Eastern Indo-Pacific,375801.747842543,435.78199607133865,489562.46146841336,418456.35831345624,25495.949054282588,545105.6515251541,1.2008374277888567,NA,0.07654033340119723,0.9566429306533282,3264.798106541897,21795.368951669352,28324.965164753146,21795.368951669352,Buyers
SJM,Arctic,7501.11736745978,35.03496827185154,9142.957096917866,0,0,0,NA,0.1278161270065519,0.012040969407591876,0.581711825711954,90.32072474433932,-125.35569301619086,55.285756472487776,55.285756472487776,Doesn't participate
GRL,Arctic,10596.06048616381,52.77374578267336,12265.902862440858,90878.95443166792,164662.46093637584,110542.3402474274,4.941944792890666,NA,0.012040969407591876,0.581711825711954,966.683869950758,163643.0033206424,165576.37106054393,163643.0033206424,Buyers
TKL,Eastern Indo-Pacific,184280.72940479714,654.2945736050606,234262.01587980325,30210.346086185484,22.516935108685338,38305.68561095627,0.0010969007524404628,NA,0.07654033340119723,0.9566429306533282,11792.598506456792,-12424.376144953167,11160.820867960418,11160.820867960418,Sellers
ISL,Temperate Northern Atlantic,93990.26552535208,20493.195611417294,114066.69650428064,38816.434414335585,128.5419780755617,47288.11082693936,0.009882272658211733,NA,3.183150176031606,0.5249948053984366,175626.59021337025,-195991.243846712,155261.9365800285,155261.9365800285,Sellers
