iso3,realm,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Southern Ocean,604645.8012270209,9868916.697931105,742123.3492347229,608355.9752356816,12319149.032458361,746582.3817006181,709.0226530388317,NA,558.7590279975623,0.09917711835887844,2073093.2227810815,377139.1117461745,4523325.557308338,377139.1117461745,Buyers
ATF,Southern Ocean,361709.0356032597,6282837.02173911,426232.0859411739,357455.9855357752,5352103.230125594,421312.1976499039,208.20639272805198,NA,558.7590279975623,0.09917711835887844,2376430.1217326033,-3307163.9133461197,1445696.330119087,1445696.330119087,Sellers
HMD,Southern Ocean,131265.80924290477,5083852.392037092,154925.83453834214,134341.1307579546,6826950.791588925,158405.12987442876,574.4229040773483,NA,558.7590279975623,0.09917711835887844,1718363.6605292412,24734.73902259185,3461462.060081074,24734.73902259185,Buyers
CAN,Arctic,2745161.577559111,173852258.2249135,3396429.0695185442,2717578.8476590156,111780323.05869722,3364316.7361876373,1415.2640071183155,NA,4672.257997206749,0.6040965972622327,128873630.36051543,-190945565.52673173,66801695.19429915,66801695.19429915,Sellers
ARG,Temperate South America,763992.0958150161,1029038212.1494119,917552.2503007384,756335.7013522928,917603012.9538075,908634.11163256,12225.53984841477,NA,32260.36424701727,0.38699872943880254,246998074.18629926,-358433273.3819037,135562874.99069488,135562874.99069488,Sellers
IRL,Temperate Northern Atlantic,292958.6611243429,330271368.41374743,342631.2459835195,290029.07451309945,317237386.5255677,339301.2447753449,4062.890871213541,NA,6203.674343874323,0.35572561673393,18174201.29832859,-31208183.18650831,5140219.410148859,5140219.410148859,Sellers
RUS,Arctic,2772398.107035466,862661231.4691961,3512382.855008724,2786934.3610988474,938355556.6846387,3530222.77908315,6227.972315957428,NA,4672.257997206749,0.6040965972622327,67917129.2970626,7777195.918380052,143611454.5125053,7777195.918380052,Buyers
PCN,Eastern Indo-Pacific,363285.11149701074,703049.3157887757,476151.84534571145,359652.26038204064,569465.9627785328,471471.75754742516,34.679452603893566,NA,194.78608389059514,0.1756530743432021,707628.8420426096,-841212.1950528525,574045.4890323667,574045.4890323667,Sellers
PYF,Eastern Indo-Pacific,3487136.3192788023,26887593.834211648,4168156.8049968225,3452264.956086014,23097198.61101761,4127125.1609316333,91.68166761828185,NA,194.78608389059514,0.1756530743432021,6792456.276249878,-10582851.499443915,3002061.0530558415,3002061.0530558415,Sellers
SJM,Arctic,452250.1904282056,209919577.55980718,547847.8439673547,447604.1823374309,194171715.85318264,542395.7173959434,3175.0781325329,NA,4672.257997206749,0.6040965972622327,21707348.457209367,-37455210.1638339,5959486.750584841,5959486.750584841,Sellers
GRL,Arctic,1187207.721569458,1274375293.4559422,1411247.5396162681,1217784.503636471,1437157653.1385822,1447361.8328973674,6389.433158531265,NA,4672.257997206749,0.6040965972622327,142862614.54144928,19919745.141190797,305644974.2240894,19919745.141190797,Buyers
TKL,Eastern Indo-Pacific,251752.88405154573,521591.1988094449,319436.22869658784,249235.35521103026,424764.09877000377,316251.2987876923,38.41439963804232,NA,194.78608389059514,0.1756530743432021,490379.58392563934,-587206.6839650804,393552.4838861982,393552.4838861982,Sellers
ISL,Temperate Northern Atlantic,323470.2867861299,202040618.38042587,390142.56985014776,320235.58391826856,188249067.74763536,386150.8496896921,3885.9611159394763,NA,6203.674343874323,0.35572561673393,20067043.191407926,-33858593.82419843,6275492.558617413,6275492.558617413,Sellers
ZAF,Temperate Southern Africa,817726.7478823664,24870800.980401754,917416.3537313329,809549.4804035428,19580290.634883765,906528.5046223861,556.7787290192778,NA,1386.830600912616,0.7639481911357413,11340484.771480212,-16630995.116998201,6049974.425962223,6049974.425962223,Sellers
ZAF,Southern Ocean,230348.18817487438,195666.24823856354,276534.185808683,228044.7062931256,146744.0862666348,273892.25273539685,21.024470588319122,NA,558.7590279975623,0.09917711835887844,1287091.2972559375,-1336013.4592278663,1238169.1352840087,1238169.1352840087,Sellers
NIU,Central Indo-Pacific,260916.44637605041,322444.6013536453,319135.0553046284,258307.2819122899,220334.5703246834,315855.28555050783,30.599851304140522,NA,10052.347678165417,0.7194425715284203,26228228.33923464,-26330338.370263603,26126118.308205675,26126118.308205675,Sellers
WLF,Eastern Indo-Pacific,153656.39901255822,841057.8386108875,197780.93090760562,152119.83502243264,712767.7956864794,195717.83800478658,83.49150686130773,NA,194.78608389059514,0.1756530743432021,299301.28228386847,-427591.32520827657,171011.2393594603,171011.2393594603,Sellers
NAM,Temperate Southern Africa,415408.4961210757,17168657.864676476,521681.0181603566,421007.37930581265,27538524.05931807,529863.6412442252,2070.680221440948,NA,1386.830600912616,0.7639481911357413,7764702.531528277,2605163.6631133165,18134568.72616987,2605163.6631133165,Buyers
GEO,Temperate Northern Atlantic,14593.161826777525,4853392.119021893,22722.147911083663,14447.230208509749,4486016.710216248,22488.795609514098,2517.4490159598786,NA,6203.674343874323,0.35572561673393,905312.2362078622,-1272687.6450135063,537936.8274022182,537936.8274022182,Sellers
BMU,Tropical Atlantic,332392.16704111773,1248528.281929016,372227.1909775926,329068.2453707066,567151.4696831788,368253.8954577208,180.055656361768,NA,5714.552450466313,0.00784961502535908,18994724.72680601,-19676101.53905185,18313347.914560173,18313347.914560173,Sellers
MNP,Central Indo-Pacific,610388.6775714137,1995986.2967677116,709479.1099468991,604284.7907956996,1787003.6323158448,702236.9929321661,30.416118174432025,NA,10052.347678165417,0.7194425715284203,61358392.05763435,-61567374.72208622,61149409.39318249,61149409.39318249,Sellers
TWN,Central Indo-Pacific,259697.0301988203,101228280.6185379,287802.6250926095,259468.06430007823,100466519.03953797,287552.68354770954,3326.965208290735,NA,10052.347678165417,0.7194425715284203,2301644.8205990503,-3063406.399598987,1539883.2415991127,1539883.2415991127,Sellers
SHN,Tropical Atlantic,778683.4038037687,15281429.213125229,849581.8654715099,770896.569765731,2779507.503123004,841007.8910613416,959.0535775189362,NA,5714.552450466313,0.00784961502535908,44498271.53344277,-57000193.243444994,31996349.823440548,31996349.823440548,Sellers
CHL,Eastern Indo-Pacific,385519.7939900662,1707265.480009079,516296.972506553,380581.9447551037,1192796.1033353466,509508.3886864509,52.68162680315077,NA,194.78608389059514,0.1756530743432021,961824.3153205253,-1476293.6919942577,447354.9386467929,447354.9386467929,Sellers
BHS,Tropical Atlantic,485466.8583705361,152394157.9278202,593712.6917946181,480612.18978683074,144288965.89060697,586971.9093593049,1389.1241350932983,NA,5714.552450466313,0.00784961502535908,27742258.25121541,-35847450.28842865,19637066.214002177,19637066.214002177,Sellers
JAM,Tropical Atlantic,219917.9502824082,13609245.863783836,250669.5575469734,217718.7707795841,11668633.833591431,248010.97668555338,882.4254808215323,NA,5714.552450466313,0.00784961502535908,12567326.616878683,-14507938.647071088,10626714.586686278,10626714.586686278,Sellers
AIA,Tropical Atlantic,78187.63592549572,4716314.815237999,92582.66661404111,77405.75956624077,4069642.4716049237,91753.43133321445,827.0774988634878,NA,5714.552450466313,0.00784961502535908,4468073.464742061,-5114745.808375136,3821401.1211089855,3821401.1211089855,Sellers
CRI,Tropical Eastern Pacific,465811.60499747563,13249746.394669533,540872.3643676771,461132.7377686538,10716399.145823112,534986.1710966391,527.8100774105129,NA,2784.1140581550662,0.7839768261123646,13026500.028003953,-15559847.276850374,10493152.779157532,10493152.779157532,Sellers
TCA,Tropical Atlantic,69773.25204043949,6767677.223542213,90819.92436842385,69075.51952003509,6137561.351575646,89907.7721189839,903.0908744247081,NA,5714.552450466313,0.00784961502535908,3987229.0842470163,-4617344.956213584,3357113.2122804485,3357113.2122804485,Sellers
CYM,Tropical Atlantic,93386.3166914745,64419.63817882538,113439.45092669428,92452.45352455975,51781.81575681046,112290.09984618278,13.532841715737874,NA,5714.552450466313,0.00784961502535908,5336610.048892879,-5349247.8713148935,5323972.226470864,5323972.226470864,Sellers
ISL,Arctic,186132.31184439812,83168419.38069391,218968.80018901319,184270.9887259541,77125960.20903301,216701.3032856063,3035.6635933931802,NA,4672.257997206749,0.6040965972622327,8696581.825535823,-14739040.997196723,2654122.653874919,2654122.653874919,Sellers
