iso3,realm,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Southern Ocean,4363.897958284587,0.43649464286863804,5621.131355755002,143755.58332245905,4680.529339253633,180363.31745199766,0.08728459033208498,NA,0.007120719004441833,0.40565309060070276,992.5690230338536,3687.523821576911,5672.661867644618,3687.523821576911,Buyers
ATF,Southern Ocean,39535.424408061255,79.65787993371487,46922.55753406205,38477.230474443044,72.8714722979395,45682.90044376767,0.006413198394146016,NA,0.007120719004441833,0.40565309060070276,7.5351016535002575,-14.32150928927562,0.7486940177249011,0.7486940177249011,Sellers
HMD,Southern Ocean,62583.82443429011,103.77301234658808,73888.55003943687,3892.3685648018554,0.0413061979548091,4718.37473889293,1.0960962035534359e-5,NA,0.007120719004441833,0.40565309060070276,417.92536520822415,-521.6570713568574,314.19365905959086,314.19365905959086,Sellers
CAN,Arctic,1279211.0418285078,108587.14457597211,1628933.3268459965,648874.105151821,1413.3776956388676,833026.6352194364,0.010404307321734006,NA,0.6381367840672495,0.3962157606738702,402241.1856496624,-509414.95252999564,295067.41876932915,295067.41876932915,Sellers
ARG,Temperate South America,31594.79336736915,5768.259641371667,37578.091543009825,182106.11664805267,74611832.83987428,216052.1263934343,852.6329836849459,NA,0.6560617336195589,0.09602851832507331,98744.7196808991,74507319.86055201,74704809.29991381,74507319.86055201,Buyers
IRL,Temperate Northern Atlantic,65684.06177758992,130680.54655994475,76782.72934961639,70310.07866984227,182708.29153105212,82223.04262815492,11.79946044154008,NA,10.159237868740014,0.5363953471575884,46996.80599320116,5030.938977906211,99024.55096430852,5030.938977906211,Buyers
RUS,Arctic,469072.75384723605,110093.97156417569,585843.1807074613,587703.3611561762,196959.91483334143,737738.6802038336,0.8264214264441336,NA,0.6381367840672495,0.3962157606738702,75702.55424007181,11163.38902909393,162568.49750923755,11163.38902909393,Buyers
PCN,Eastern Indo-Pacific,312518.20200648706,26490.058952838182,409429.93810549856,87188.42675928258,846.8046304597908,114143.09259713798,0.026311126461698038,NA,1.6930908172591965,0.4687943899360857,381503.77332612046,-407147.0276484988,355860.5190037421,355860.5190037421,Sellers
PYF,Eastern Indo-Pacific,880891.2292440939,735362.5611598811,1073515.5790549149,836912.7166269125,661269.8213041812,1022862.0645588612,1.675555408036307,NA,1.6930908172591965,0.4687943899360857,74459.61586886755,-148552.35572456737,366.87601316778455,366.87601316778455,Sellers
SJM,Arctic,47738.29976082441,7168.015434637666,59390.64373681809,58240.443037212906,15969.367985614404,72650.5163685876,1.0742410016875699,NA,0.6381367840672495,0.3962157606738702,6701.803936208041,2099.548614768698,15503.15648718478,2099.548614768698,Buyers
