iso3,realm,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Southern Ocean,53551.40953520434,917.2827056724138,68643.01238930973,174728.94278334058,9009.836065644979,218143.80196937078,0.17632667384566753,NA,0.026865589176460977,0.8258135422457608,3255.5058256613693,4837.047534311196,11348.059185633934,4837.047534311196,Buyers
ATF,Southern Ocean,46718.7065353722,227.15732870995998,55248.455955754245,59742.480811865185,1263.2146705626415,70169.54301927888,0.11779459705000604,NA,0.026865589176460977,0.8258135422457608,349.89136923922086,686.1659726134606,1385.9487110919024,686.1659726134606,Buyers
HMD,Southern Ocean,62583.82443429011,103.77301234658808,73888.55003943687,12588.952711012036,0.7022174260803709,15312.59526950433,1.3593991597129674e-4,NA,0.026865589176460977,0.8258135422457608,1343.1416846474544,-1446.2124795679622,1240.0708897269467,1240.0708897269467,Sellers
CAN,Arctic,1445967.610535929,251884.70495500043,1834577.5830160324,786787.7546523005,3878.5177045557357,1008412.9077792568,0.027623682393470295,NA,1.0842056721250253,0.16415894101190565,714686.5386995868,-962692.7259500314,466680.3514491421,466680.3514491421,Sellers
ARG,Temperate South America,36544.91620464442,10171.74902125448,43307.14732127933,220388.08896166866,109235532.00415248,261378.40983411274,943.3074420646724,NA,1.948763745427315,0.642255942692531,358266.90991321945,108867093.345218,109583627.16504444,108867093.345218,Buyers
IRL,Temperate Northern Atlantic,75049.1315827658,243257.34343494475,87771.50045237373,84958.01172605943,404419.7537003486,99319.82833013232,17.512355836040637,NA,14.35416205607379,0.6058047521818746,142233.67137104846,18928.738894355396,303396.08163645235,18928.738894355396,Buyers
RUS,Arctic,714444.2575106185,317561.976032041,900794.8275987286,734318.7611523542,339508.2416200405,926242.035575748,1.12743617646564,NA,1.0842056721250253,0.16415894101190565,21548.04957903926,398.21600896022574,43494.31516703876,398.21600896022574,Buyers
PCN,Eastern Indo-Pacific,312518.20200648706,26490.058952838182,409429.93810549856,105352.68233413312,1440.567946863704,137910.22790116083,0.03592576226880497,NA,1.942541727159517,0.7958812092321015,402427.6663922333,-427477.15739820775,377378.1753862588,377378.1753862588,Sellers
PYF,Eastern Indo-Pacific,1446586.9959575534,1766706.1778950477,1734462.376144288,1011269.5325908525,960541.2499086054,1224962.116572376,1.761668740943211,NA,1.942541727159517,0.7958812092321015,845622.3371510509,-1651787.2651374931,39457.40916460857,39457.40916460857,Sellers
SJM,Arctic,58563.66769438625,16316.589165106416,73053.70720394034,84198.02565722744,64261.15422016114,105071.0653240615,3.108050930491461,NA,1.0842056721250253,0.16415894101190565,27792.916304595725,20151.648750458997,75737.48135965044,20151.648750458997,Buyers
GRL,Arctic,42505.875395238276,15967.769973558909,51226.78670779981,311078.8893337559,4274219.296555642,380060.6014267525,35.545685729992336,NA,1.0842056721250253,0.16415894101190565,291188.38509185426,3967063.1414902285,4549439.911673937,3967063.1414902285,Buyers
TKL,Eastern Indo-Pacific,196095.4781645325,9946.542071163654,249465.59882397373,73008.33637494825,108.37897015755489,92897.68524574606,0.0030249718376297425,NA,1.942541727159517,0.7958812092321015,239101.90900306735,-248940.07210407345,229263.74590206126,229263.74590206126,Sellers
ISL,Temperate Northern Atlantic,126387.04600197618,291937.8003477454,152614.12224780707,93806.38316797765,19968.0085250045,113849.2347791832,2.856103728012254,NA,14.35416205607379,0.6058047521818746,467668.1142135153,-739637.9060362562,195698.32239077438,195698.32239077438,Sellers
ZAF,Temperate Southern Africa,290847.7905228816,1355.6355453855733,319832.60786517395,237140.75688588622,737.7795537795685,260647.01752348343,0.00649484122676865,NA,0.016710240970380756,0.42737690774298487,897.4574738785377,-1515.3134654845426,279.60148227253285,279.60148227253285,Sellers
ZAF,Southern Ocean,153213.69570715795,586.3684968948364,187269.5205726767,66800.97457071357,79.86436206824912,83774.20790989301,0.0015418927775806988,NA,0.026865589176460977,0.8258135422457608,2321.528665671801,-2828.032800498388,1815.0245308452136,1815.0245308452136,Sellers
NIU,Central Indo-Pacific,235571.11515510868,8773.146275520325,286997.4355283747,75665.76944905461,154.94739419406343,92459.30629808026,0.0031835949614526416,NA,3.414203203470089,0.7613584014914093,545949.3435616018,-554567.5424429281,537331.1446802756,537331.1446802756,Sellers
WLF,Eastern Indo-Pacific,100671.1433847655,30645.989489793777,128763.94806092345,44560.35571364188,2063.749856137383,56651.57162307644,0.09809503852066001,NA,1.942541727159517,0.7958812092321015,108997.5463949454,-137579.78602860178,80415.306761289,80415.306761289,Sellers
NAM,Temperate Southern Africa,186068.3963876462,1171.8709478378296,219385.2697491064,123325.39393806632,563.737548460609,144618.13499095195,0.006907385734304772,NA,0.016710240970380756,0.42737690774298487,1048.4506901376699,-1656.5840895148904,440.3172907604493,440.3172907604493,Sellers
GEO,Temperate Northern Atlantic,1464.921431150231,2.7752718925476074,2281.3015383986713,4232.016929765482,212116.16983435556,6393.248232705416,77.31354625029311,NA,14.35416205607379,0.6058047521818746,39719.33721175562,172394.0573507074,251832.73177421864,172394.0573507074,Buyers
BMU,Tropical Atlantic,309732.2893118037,7829.784126281738,346040.6401373572,96393.72844192413,1315.627098692214,107711.4124900278,0.01813582378286581,NA,0.9949379472947963,0.9183110642208987,212258.62983070393,-218772.78685829346,205744.4728031144,205744.4728031144,Sellers
MNP,Central Indo-Pacific,446731.7429300964,652320.1307520866,515289.7296211208,177012.71649571,12060.149567462186,196269.89733701307,1.0811792549229047,NA,3.414203203470089,0.7613584014914093,920875.5640891156,-1561135.54527374,280615.58290449117,280615.58290449117,Sellers
TWN,Central Indo-Pacific,52108.24339575048,10801.326545715332,58227.338375014784,74091.34549295843,152621.1940820147,82371.76105099784,8.732878350603144,NA,3.414203203470089,0.7613584014914093,75054.77760249739,66765.08993380198,216874.64513879677,66765.08993380198,Buyers
SHN,Tropical Atlantic,676631.0038886878,58411.47875022888,740013.211482402,225818.1871030929,1972.923119475375,249815.5080528689,0.011529522236044578,NA,0.9949379472947963,0.9183110642208987,448530.7785468449,-504969.3341775984,392092.2229160914,392092.2229160914,Sellers
CHL,Eastern Indo-Pacific,338876.1484028314,26078.24758720398,453268.4245534283,34932.498307725466,382.2113404916101,46832.323562491845,0.013163898203322033,NA,1.942541727159517,0.7958812092321015,590423.2230149149,-616119.2592616272,564727.1867682026,564727.1867682026,Sellers
BHS,Tropical Atlantic,227813.134428115,9998.641687393188,277295.29842241795,140785.38892745547,1933.1143372189479,169591.1349950517,0.020791257123255875,NA,0.9949379472947963,0.9183110642208987,86587.20646612016,-94652.73381629439,78521.67911594592,78521.67911594592,Sellers
JAM,Tropical Atlantic,167025.9937940575,22705.438979148865,188997.02885376284,63776.20558189837,803.6939845074803,71855.14512000032,0.019744045140747107,NA,0.9949379472947963,0.9183110642208987,102727.13234242806,-124628.87733706944,80825.38734778667,80825.38734778667,Sellers
AIA,Tropical Atlantic,57896.77814238075,1591.1785192489624,69394.10023539259,22674.41441839376,252.71091851334984,27393.95372780581,0.01665964807061422,NA,0.9949379472947963,0.9183110642208987,35044.06626241431,-36382.53386314992,33705.5986616787,33705.5986616787,Sellers
CRI,Tropical Eastern Pacific,326055.4309708035,57818.993790626526,375885.06637304096,133612.0317511236,1422.2903642438919,152155.5462287764,0.01896374813241933,NA,1.0833773092076584,0.7345736939685733,208488.812021392,-264885.5154477746,152092.10859500937,152092.10859500937,Sellers
TCA,Tropical Atlantic,46144.14159493506,1520.86660861969,59432.69606242672,20234.24309172745,240.29064869633737,26042.42035872706,0.015742182790724472,NA,0.9949379472947963,0.9183110642208987,25778.741231397897,-27059.31719132125,24498.165271474543,24498.165271474543,Sellers
CYM,Tropical Atlantic,88798.30546558768,4661.409663200378,107635.82052165201,27082.0318405276,288.09259766190047,31854.805193998138,0.014274236914458676,NA,0.9949379472947963,0.9183110642208987,61403.862595201244,-65777.17966073973,57030.54552966277,57030.54552966277,Sellers
ISL,Arctic,14537.640514395523,4460.768877506256,17473.816481194743,53978.37043487545,520132.32919645205,64614.39122215559,39.55083594861877,NA,1.0842056721250253,0.16415894101190565,42761.863092535525,472909.69722641027,558433.4234114813,472909.69722641027,Buyers
ATG,Tropical Atlantic,67926.48769646337,4549.773719787598,78662.45326122027,27210.09190948872,303.2143603309077,31671.574370718994,0.013810896358718313,NA,0.9949379472947963,0.9183110642208987,40510.28724553505,-44756.84660499174,36263.72788607836,36263.72788607836,Sellers
DOM,Tropical Atlantic,57335.52475931587,29396.540303230286,69304.8963198878,52930.84932483431,25059.94192296185,64128.30863805261,0.9804939200901777,NA,0.9949379472947963,0.9183110642208987,4382.378735282902,-8718.977115551337,45.780355014467204,45.780355014467204,Sellers
COG,Tropical Atlantic,10913.715818272747,1385.0984649658203,12244.533205329279,6514.742769115049,444.6682519289564,7116.88058101462,0.17377735363813568,NA,0.9949379472947963,0.9183110642208987,4376.705215734091,-5317.1354287709555,3436.2750026972276,3436.2750026972276,Sellers
GAB,Tropical Atlantic,2895.363581196804,21.31716537475586,3059.0998038048274,52114.96973540883,129179.59574033915,56358.12886003863,3.2864107224930574,NA,0.9949379472947963,0.9183110642208987,48970.45391373004,80187.82466123436,178128.73248869443,80187.82466123436,Buyers
HTI,Tropical Atlantic,55544.585804240145,3510.9080924987793,64569.020262644495,24350.103335314907,268.3879644610482,27178.5921816849,0.013532971366914382,NA,0.9949379472947963,0.9183110642208987,31036.57435455599,-34279.09448259372,27794.05422651826,27794.05422651826,Sellers
AUS,Central Indo-Pacific,911835.8136508348,348649.7532348633,1008559.0081161734,524910.2124192244,50079.051826757204,580710.9298219637,0.21485005411813743,NA,3.414203203470089,0.7613584014914093,1321042.6272295543,-1619613.3286376605,1022471.9258214482,1022471.9258214482,Sellers
USA,Temperate Northern Pacific,1070237.4245124594,2910920.1753873825,1258456.3640963805,510297.72343188006,749405.1598637032,602913.129911452,2.047567956929719,NA,11.81055015488533,0.5078875930482984,6613195.923323682,-8774710.938847361,4451680.907800002,4451680.907800002,Sellers
HND,Tropical Atlantic,81650.29634940693,14741.413667678833,96859.72118703858,48233.70022806511,1679.8204057379137,57802.952289495996,0.0941026190026999,NA,0.9949379472947963,0.9183110642208987,33247.43955054708,-46309.032812488,20185.846288606164,20185.846288606164,Sellers
CUW,Tropical Atlantic,16344.096178599719,278.1276264190674,17974.801882543703,8819.151587451019,114.4448129179093,9667.459970919761,0.01716936881571969,NA,0.9949379472947963,0.9183110642208987,7486.852925024568,-7650.535738525727,7323.17011152341,7323.17011152341,Sellers
CUB,Tropical Atlantic,125539.77655988168,27549.047452926636,157845.41881802352,80937.39089032233,13566.806823170682,102839.16638221989,0.20856492654317108,NA,0.9949379472947963,0.9183110642208987,44376.60604252221,-58358.84667227816,30394.365412766256,30394.365412766256,Sellers
GBR,Temperate Northern Atlantic,24896.80289341797,162868.76162338257,29488.811840928433,173439.75641500112,93983194.34698804,204755.79170955997,1728.6975265754584,NA,14.35416205607379,0.6058047521818746,2132209.627136641,91688115.958228,95952535.2125013,91688115.958228,Buyers
TON,Central Indo-Pacific,320703.5775956265,54071.91651344299,367729.8703874582,115735.69945286216,1826.7202027307756,130505.3164315839,0.017975156244023374,NA,3.414203203470089,0.7613584014914093,699801.986163493,-752047.1824742053,647556.7898527808,647556.7898527808,Sellers
GUY,Tropical Atlantic,55292.05234014116,4361.149251937866,63779.74480698795,34787.7352146332,707.202391919364,40087.370860740615,0.032721450502209495,NA,0.9949379472947963,0.9183110642208987,20400.523191534434,-24054.470051552937,16746.57633151593,16746.57633151593,Sellers
BRB,Tropical Atlantic,114327.37762524275,8157.815029144287,128820.35505101767,47121.06949607041,941.1739552830282,52825.02210624032,0.023903760103865995,NA,0.9949379472947963,0.9183110642208987,66866.10625530031,-74082.74732916158,59649.46518143905,59649.46518143905,Sellers
CHL,Temperate South America,50234.48721072513,78155.27520114464,58129.91566328116,375459.4602807678,1012252.4990751443,435193.49415185774,3.565452413324024,NA,1.948763745427315,0.642255942692531,633786.636626474,300310.5872475257,1567883.8605004735,300310.5872475257,Buyers
ABW,Tropical Atlantic,10824.211999856838,225.42145156860352,11945.215594861289,7957.097331787872,149.51969926793834,8755.628776280812,0.02098794250558295,NA,0.9949379472947963,0.9183110642208987,2852.6011825073388,-2928.502934808004,2776.6994302066737,2776.6994302066737,Sellers
BLZ,Tropical Atlantic,4617.119149116376,167.04618453979492,5887.240919194445,8452.125911526962,10825.597370152427,10558.039345427938,4.338034184542763,NA,0.9949379472947963,0.9183110642208987,3815.593756054451,6842.957429558181,14474.144941667084,6842.957429558181,Buyers
TON,Eastern Indo-Pacific,90577.89184262032,16404.65098953247,109553.13145939891,32399.093270190835,843.3934348525981,38872.04344586381,0.041284330664918524,NA,1.942541727159517,0.7958812092321015,113014.7438629528,-128576.00141763268,97453.48630827293,97453.48630827293,Sellers
USA,Arctic,14009.025191230528,2445.9061012268066,17714.345010587444,288117.2429836495,56213411.21151569,349607.4460276278,581.6949371503817,NA,1.0842056721250253,0.16415894101190565,297189.68450662243,55913775.620907836,56508154.989921086,55913775.620907836,Buyers
AUS,Temperate Australasia,1069288.888424832,157895.51776404667,1229711.2154640774,569724.8383200082,61018.34698740183,650820.2729787013,0.1581700405672348,NA,0.23615673145140648,0.3155421439533417,117975.41322338181,-214852.58400002663,21098.242446736964,21098.242446736964,Sellers
VGB,Tropical Atlantic,42335.646776824186,1542.276798248291,51880.99348477637,17927.440373802965,460.54659359266674,21973.30853029413,0.028783586598720295,NA,0.9949379472947963,0.9183110642208987,24284.650775769638,-25366.380980425263,23202.920571114013,23202.920571114013,Sellers
ROU,Temperate Northern Atlantic,12339.85030544848,103865.2163848877,17718.50193857673,7363.21128006637,37938.0946360494,10490.849244100158,12.06227114110662,NA,14.35416205607379,0.6058047521818746,71435.48306491594,-137362.60481375424,5508.361316077644,5508.361316077644,Sellers
COK,Eastern Indo-Pacific,1315995.3261654305,127382.64678192139,1633550.275511432,437116.992567354,22611.452081782478,542664.143773203,0.06610094797234485,NA,1.942541727159517,0.7958812092321015,1707257.8361106855,-1812029.0308108244,1602486.6414105466,1602486.6414105466,Sellers
