iso3,realm,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Southern Ocean,31415.384587767967,398.0401720513215,40356.81112355577,162339.598998988,6974.168640943285,202784.13431697947,0.15141004551715492,NA,0.020074610493668002,0.11985833873626572,2628.2526084947167,3947.8758603972465,9204.38107738668,3947.8758603972465,Buyers
ATF,Southern Ocean,43216.8558902051,142.60296545922756,51204.906161841594,51236.38067689635,416.9906664982717,60489.98513900953,0.06178893550097482,NA,0.020074610493668002,0.11985833873626572,160.98883643714274,113.39886460190141,435.37653747618685,113.39886460190141,Buyers
HMD,Southern Ocean,62583.82443429011,103.77301234658808,73888.55003943687,9110.319052527964,0.24724117754743186,11097.117326138723,1.2717310414605757e-4,NA,0.020074610493668002,0.11985833873626572,1073.4597922699347,-1176.9855634389753,969.934021100894,969.934021100894,Sellers
CAN,Arctic,1375032.9667377505,182001.3244008012,1748103.6699058672,731622.2948521089,2581.928264114758,937735.2832081812,0.018801282573640467,NA,0.8903327247254409,0.886788889958874,572849.5766173699,-752268.9727540563,393430.18048068346,393430.18048068346,Sellers
ARG,Temperate South America,36544.91620464442,10171.74902125448,43307.14732127933,205075.30003622232,94934763.71704039,243353.77115639643,922.6502817426945,NA,1.36770361696174,0.20966339425483538,230499.61553439943,94694092.35248473,95155091.58355354,94694092.35248473,Buyers
IRL,Temperate Northern Atlantic,71826.63547286138,201264.50554431975,84025.064768975,79098.83850357257,306581.99181987863,92416.45738987305,16.236989857293135,NA,12.277861507501301,0.4769599218331748,89287.10166550317,16030.384610055713,194604.58794106205,16030.384610055713,Buyers
RUS,Arctic,619713.9180033788,224482.60427319966,778620.5860811912,675672.601153883,277175.8850703675,850256.2970647353,0.9922316923197237,NA,0.8903327247254409,0.886788889958874,49821.84684143607,2871.433955731758,102515.12763860391,2871.433955731758,Buyers
PCN,Eastern Indo-Pacific,312518.20200648706,26490.058952838182,409429.93810549856,98086.9801041929,1190.4551679880367,128431.63602726664,0.03341592271827054,NA,1.8452158882443879,0.2780177575921928,395671.89758977114,-420971.5013746213,370372.293804921,370372.293804921,Sellers
PYF,Eastern Indo-Pacific,1208997.5956001873,1316799.3182350053,1453000.794495972,941526.8062052766,838873.3536408046,1143494.0658766837,1.7242072872601568,NA,1.8452158882443879,0.2780177575921928,493541.3502327577,-971467.3148269583,15615.385638557025,15615.385638557025,Sellers
SJM,Arctic,55409.901785536436,13160.778923407197,69125.25467749104,73814.99260922165,39032.30733281717,92157.31596038671,2.0510424382720545,NA,0.8903327247254409,0.886788889958874,16386.654661870863,9484.873747539106,42258.18307128083,9484.873747539106,Buyers
