iso3,realm,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Southern Ocean,161422.9662179772,6836.895809728672,201616.51627156,255259.67738163247,28793.80480477253,316161.6024298197,0.30404078344949076,NA,0.1489225388981523,0.6169559076164215,13974.401268344134,7982.507726699723,35931.31026338799,7982.507726699723,Buyers
ATF,Southern Ocean,70730.776608606815,2612.357066258788,82819.96245697221,115032.13168916275,16475.666445624713,133718.71485382377,0.5113704109142506,NA,0.1489225388981523,0.6169559076164215,6597.470275224948,7265.839104140977,20460.77965459087,7265.839104140977,Buyers
HMD,Southern Ocean,73606.35826156131,709.8442518180236,86696.69721717217,35200.071491158524,12.542913261829574,42053.47768780967,0.0012483618614650444,NA,0.1489225388981523,0.6169559076164215,5719.561735498901,-6416.863074055095,5022.260396942706,5022.260396942706,Sellers
CAN,Arctic,2029225.4790431284,1537106.7049690739,2550774.157262958,1145363.2433535475,46410.85941276442,1461444.383357107,0.32477508682590234,NA,4.005633346767261,0.2852964612114235,3540428.045226449,-5031123.890782759,2049732.1996701397,2049732.1996701397,Sellers
ARG,Temperate South America,36544.91620464442,10171.74902125448,43307.14732127933,319921.2169770703,210149670.11325336,379694.49373383354,1092.0227906535895,NA,4.2913535631279425,0.03562086868190262,1216067.8980257653,208923430.46620634,211355566.26225787,208923430.46620634,Buyers
IRL,Temperate Northern Atlantic,100295.9469551801,1000210.5387474447,117277.94902677315,123042.63767222401,5345220.585642527,143907.3817152945,303.43387773036153,NA,69.62354744804381,0.44218182974912157,1583705.300424084,2761304.746470998,5928715.347319166,2761304.746470998,Buyers
RUS,Arctic,1124008.358335851,1077865.4258611426,1427096.5153639577,1115518.8011424171,1045285.1362060241,1416207.7077203258,3.7096355989444354,NA,4.005633346767261,0.2852964612114235,34006.05339330657,-66586.34304842504,1425.7637381880777,1425.7637381880777,Sellers
PCN,Eastern Indo-Pacific,321172.5116052536,44896.86315205693,420763.1787450594,152579.7468287445,3583.7791603712985,199538.80050861396,0.05904858613655467,NA,2.6058643360564857,0.3065301037879552,439329.8730482652,-480642.9570399508,398016.7890565795,398016.7890565795,Sellers
PYF,Eastern Indo-Pacific,2542005.5655238065,4211609.333364706,3031456.610716736,1464597.2540970969,1801728.682404063,1755524.1925608232,1.945404789854054,NA,2.6058643360564857,0.3065301037879552,2807579.8941177023,-5217460.545078345,397699.24315705965,397699.24315705965,Sellers
SJM,Arctic,93287.39403398236,97028.49926032126,116347.52701968979,151687.74046926526,856630.130912605,188143.2686257584,39.51518766534185,NA,4.005633346767261,0.2852964612114235,233930.3751439297,525671.256508354,993532.0067962134,525671.256508354,Buyers
GRL,Arctic,76957.61212289991,102133.79610920697,93539.11866988531,479467.0748471172,18126322.255931977,580454.6166719518,193.21811026689934,NA,4.005633346767261,0.2852964612114235,1612305.3262774984,16411883.133545272,19636493.78610027,16411883.133545272,Buyers
TKL,Eastern Indo-Pacific,196095.4781645325,9946.542071163654,249465.59882397373,105736.2113016492,233.4472227145744,134313.31101050077,0.004255489127449551,NA,2.6058643360564857,0.3065301037879552,235463.99095019826,-245177.08579864734,225750.89610174918,225750.89610174918,Sellers
