iso3,realm,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Southern Ocean,427481.56135525915,166170.70354633965,525610.0987784152,434905.1622547451,184512.79928220867,534750.8697831746,2.689337967790918,NA,2.2877778897561862,0.3969006906781377,16983.550000218045,1358.545735650976,35325.645736087055,1358.545735650976,Buyers
ATF,Southern Ocean,204136.39379957685,159208.8224394159,240987.05187703876,238370.58364621128,250176.2002506334,282131.16728636547,3.2181074803384244,NA,2.2877778897561862,0.3969006906781377,78320.22260484597,12647.155206371535,169287.60041606348,12647.155206371535,Buyers
HMD,Southern Ocean,79696.19869687612,8167.039686388336,94033.65632405253,85640.25953917758,25243.463754024302,101065.28812410345,3.7766580323626986,NA,2.2877778897561862,0.3969006906781377,13598.690970382822,3477.7330972531436,30675.11503801879,3477.7330972531436,Buyers
CAN,Arctic,2613129.682034234,41383264.31085099,3243157.391288739,1945262.4104563296,1238127.3887216132,2446940.322162975,3.2111078626609557,NA,312.6771766856641,0.7911872801216155,208826852.87773684,-248971989.7998662,168681715.95560744,168681715.95560744,Sellers
ARG,Temperate South America,83849.79835636976,8638437.971923934,98911.73245180286,541956.6563960431,484792730.98603576,645842.5593132561,1371.953448190449,NA,398.2218325784907,0.7600042971494004,182428152.52533323,293726140.4887786,658582445.539445,293726140.4887786,Buyers
IRL,Temperate Northern Atlantic,171419.57516003976,35311132.538747445,201167.55050485698,208000.64939828345,88210389.42617337,244473.92063829218,1805.4363445761971,NA,1155.190697111569,0.5028576055486143,42258116.65036678,10641140.237059146,95157373.53779271,10641140.237059146,Buyers
RUS,Arctic,2236929.2369820005,40698302.69640699,2865095.6608848325,1965888.1211202503,10523415.010083398,2518208.4922203524,21.033453351507408,NA,312.6771766856641,0.7911872801216155,84748370.87338403,-114923258.55970761,54573483.18706044,54573483.18706044,Sellers
PCN,Eastern Indo-Pacific,323349.6872429928,52169.97594502568,423559.41883457475,257932.4291628776,13565.301822143869,337159.35480457207,0.15100918574573863,NA,4.361501889242741,0.3535561213528662,285317.4947055024,-323922.16882838425,246712.8205826206,246712.8205826206,Sellers
PYF,Eastern Indo-Pacific,2941086.73609497,5403292.7365553975,3512186.6952078003,2475866.7866879497,4041188.9048271636,2951271.7706082663,2.5498449372777516,NA,4.361501889242741,0.3535561213528662,2029057.6882521308,-3391161.5199803645,666953.8565238966,666953.8565238966,Sellers
SJM,Arctic,287259.05522773403,20990379.981682196,351471.33315910073,302241.7196653496,26235262.029340867,369289.5605105776,396.77619012459684,NA,312.6771766856641,0.7911872801216155,4684737.215582333,560144.8320763381,9929619.263241004,560144.8320763381,Buyers
GRL,Arctic,510618.88816399494,26134839.524868973,616707.7750194721,855102.2579153848,329728859.5368249,1015891.0832992434,1611.122648203542,NA,312.6771766856641,0.7911872801216155,107712087.4690283,195881932.54292762,411306107.4809842,195881932.54292762,Buyers
TKL,Eastern Indo-Pacific,222541.42328662655,102625.3638485074,282889.50126689905,178744.54767659746,616.4607085861753,227183.17446656997,0.006556401913720849,NA,4.361501889242741,0.3535561213528662,191020.15571607123,-293029.05885599245,89011.25257615,89011.25257615,Sellers
ISL,Temperate Northern Atlantic,249427.2052410615,41229769.50542587,298609.85294189054,229663.90361815222,22366620.73022015,274956.40061958256,742.0566135359505,NA,1155.190697111569,0.5028576055486143,22830382.178994786,-41693530.954200506,3967233.403789066,3967233.403789066,Sellers
ZAF,Temperate Southern Africa,621146.3679029049,140816.91399550438,683213.9573770352,580585.9909964801,55117.42652121294,636835.7529028616,1.1021623729120806,NA,3.832254762862618,0.9369575965240878,155437.69758314922,-241137.18505744066,69738.21010885778,69738.21010885778,Sellers
ZAF,Southern Ocean,215478.14338853862,12583.285836219788,259462.16218443596,163547.2136041608,911.9043469964125,199245.08301305416,0.03920051548392201,NA,2.2877778897561862,0.3969006906781377,118806.4329551806,-130477.81444440398,107135.05146595722,107135.05146595722,Sellers
NIU,Central Indo-Pacific,260916.44637605041,322444.6013536453,319135.0553046284,185250.67692699577,731.715623000794,225844.8513555518,0.00775824941148292,NA,84.31522216312455,0.8808183814797566,6379776.161240804,-6701489.046971449,6058063.275510159,6058063.275510159,Sellers
WLF,Eastern Indo-Pacific,133333.59009568932,134856.45872807503,170889.98002579794,109096.04329891632,49637.85327651286,139664.24770786235,2.8340755427340496,NA,4.361501889242741,0.3535561213528662,105712.10614473476,-190930.71159629693,20493.500693172595,20493.500693172595,Sellers
NAM,Temperate Southern Africa,259994.40221774162,55572.362723350525,310904.4806116065,301934.58515871415,637438.3044548065,363359.67426876124,23.768145003030064,NA,3.832254762862618,0.9369575965240878,160725.4658308715,421140.4759005845,742591.4075623275,421140.4759005845,Buyers
GEO,Temperate Northern Atlantic,13155.290999185087,1233625.6190218925,20422.91714148615,10361.144897012042,762904.0896614371,15821.80172639406,110.34104876032238,NA,1155.190697111569,0.5028576055486143,3227771.583600853,-3698493.1129613086,2757050.0542403976,2757050.0542403976,Sellers
BMU,Tropical Atlantic,325884.143139218,205795.3131790161,364426.52432016644,235998.43859919356,4515.174711583005,263644.3711868126,0.028084312962227433,NA,27.708764968038064,0.6456267057317466,2490621.8610860487,-2691901.9995534816,2289341.7226186157,2289341.7226186157,Sellers
MNP,Central Indo-Pacific,610388.6775714137,1995986.2967677116,709479.1099468991,433375.96107570373,607720.1042854269,499699.8275981275,3.2484640303098242,NA,84.31522216312455,0.8808183814797566,14924866.517033966,-16313132.709516251,13536600.324551681,13536600.324551681,Sellers
TWN,Central Indo-Pacific,153457.5578266249,2375240.274787903,170623.34881727613,185317.3767772303,8896632.931220913,206306.00951942478,406.87850144370117,NA,84.31522216312455,0.8808183814797566,2686267.71289722,3835124.9435357903,9207660.369330231,3835124.9435357903,Buyers
SHN,Tropical Atlantic,731193.0153970758,452832.0256252289,798064.6107917622,552865.2167006758,29162.25976575527,605160.7451884293,0.13396087209560223,NA,27.708764968038064,0.6456267057317466,4941243.061346153,-5364912.827205626,4517573.295486679,4517573.295486679,Sellers
