iso3,realm,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Southern Ocean,151049.9745797674,5424.004663283005,188988.7894048547,242870.3335972799,25123.315818887128,301258.0547981267,0.29158871520636115,NA,0.11331120368832942,0.8398916576511126,10404.275403368894,9295.035752235228,30103.586558973017,9295.035752235228,Buyers
ATF,Southern Ocean,57404.158766145956,989.4020671024365,67493.27661186247,106526.03155419395,12363.205445429207,123948.12531070168,0.46725232558942514,NA,0.11331120368832942,0.8398916576511126,5566.058533038712,5807.744845288057,16939.861911365482,5807.744845288057,Buyers
HMD,Southern Ocean,73606.35826156131,709.8442518180236,86696.69721717217,31721.437832674448,8.561570948424293,38005.37404825029,0.0010462695116398085,NA,0.11331120368832942,0.8398916576511126,4746.030750187069,-5447.313431056668,4044.74806931747,4044.74806931747,Sellers
CAN,Arctic,1932603.9672321726,1197775.3319691606,2431679.5180159835,1090197.783553356,31105.76570932325,1392338.185856951,0.2196037479371898,NA,3.1465723769466782,0.47398285673652807,2650692.0277328338,-3817361.593992671,1484022.4614729965,1484022.4614729965,Sellers
ARG,Temperate South America,36544.91620464442,10171.74902125448,43307.14732127933,304608.4280516239,193630863.61240384,361370.43200927926,1065.4439972074438,NA,4.004835372116144,0.8377223647548049,1073550.2342184584,192547141.62916413,194694242.09760106,192547141.62916413,Buyers
IRL,Temperate Northern Atlantic,95128.90294067204,697196.0231224447,111240.35343923858,117183.46444973716,3642454.8610328147,137007.1723026176,259.70668966072463,NA,48.98939054729836,0.8913115542563617,1080439.5271170053,1864819.3107933647,4025698.3650273755,1864819.3107933647,Buyers
RUS,Arctic,1093304.110342897,969267.4578435645,1388567.2996765675,1056872.6411439462,869101.1025493299,1341791.1920458754,2.482212886645577,NA,3.1465723769466782,0.47398285673652807,114634.25463300232,-214800.60992723692,14467.899338767747,14467.899338767747,Sellers
PCN,Eastern Indo-Pacific,319078.66616425826,39545.76110127568,417978.23203813477,145314.04459880432,3166.566447760014,190076.71750716248,0.0566229760531023,NA,2.4665915865248333,0.4765449991332271,428606.3535890203,-464985.54824253597,392227.1589355047,392227.1589355047,Sellers
PYF,Eastern Indo-Pacific,2406617.6974202152,3868181.8288519373,2867323.5162511044,1394854.5277115207,1666634.5642357408,1672222.260862886,1.9218773970859055,NA,2.4665915865248333,0.4765449991332271,2495606.5219591632,-4697153.78657536,294059.25734296674,294059.25734296674,Sellers
SJM,Arctic,84648.13930560788,65660.13036383688,105634.27819378398,141304.70742125946,572667.1258422878,175533.28393921797,21.406017577954565,NA,3.1465723769466782,0.47398285673652807,178273.99220530718,328733.0032731437,685280.9876837581,328733.0032731437,Buyers
GRL,Arctic,66864.9289069857,65647.87264729291,81249.32012538509,453561.20015275397,13937480.252805615,550434.7156635737,129.75858084598391,NA,3.1465723769466782,0.47398285673652807,1216767.8053702146,12655064.574788107,15088600.185528537,12655064.574788107,Buyers
TKL,Eastern Indo-Pacific,196095.4781645325,9946.542071163654,249465.59882397373,100701.15362061831,212.10287916780047,127953.47135632011,0.004225550694611884,NA,2.4665915865248333,0.4765449991332271,235298.83832223818,-245033.27751423404,225564.39913024232,225564.39913024232,Sellers
ISL,Temperate Northern Atlantic,156090.18008815797,1073076.1304258704,187881.59361366267,129388.11471445195,337387.3485626954,156239.92662815264,15.578808389393819,NA,48.98939054729836,0.8913115542563617,1308117.9090119766,-2043806.6908751517,572429.1271488015,572429.1271488015,Sellers
ZAF,Temperate Southern Africa,428353.8014479485,12301.96104144276,470289.3380141553,327090.6991529466,2225.741367018658,359817.54427832505,0.03305996567036461,NA,0.14150898106151938,0.017091202645735826,14329.638424894125,-24405.858099318226,4253.418750470022,4253.418750470022,Sellers
ZAF,Southern Ocean,192996.8114811516,2603.283471107483,233423.8865677456,92139.27526994977,135.8081380983543,115206.36303504228,0.003621052766283127,NA,0.11331120368832942,0.8398916576511126,11428.288829130553,-13895.764162139682,8960.813496121425,8960.813496121425,Sellers
NIU,Central Indo-Pacific,247218.44071080736,54550.847447395325,301719.21771778393,104366.57855042016,262.17972723976385,127400.29435626257,0.004206776010292707,NA,6.95023538093599,0.3286613927069617,992854.0666197144,-1047142.7343398699,938565.3988995588,938565.3988995588,Sellers
WLF,Eastern Indo-Pacific,107621.15879559546,45457.91917729378,137767.99367647967,61462.559605023285,4948.438484962136,78576.86437056323,0.28923927098395336,NA,2.4665915865248333,0.4765449991332271,113854.41240923731,-154363.89310156894,73344.93171690567,73344.93171690567,Sellers
NAM,Temperate Southern Africa,218833.0571029077,2535.830039024353,259475.69679385333,170103.99163871218,946.1780402454056,200111.75282811013,0.010934787353860418,NA,0.14150898106151938,0.017091202645735826,6895.600401918384,-8485.25240069733,5305.948403139437,5305.948403139437,Sellers
GEO,Temperate Northern Atlantic,1464.921431150231,2.7752718925476074,2281.3015383986713,5837.26473071101,338030.60981176223,8760.701487557599,78.7165835233036,NA,48.98939054729836,0.8913115542563617,214198.43350904615,123829.40103082353,552226.2680489158,123829.40103082353,Buyers
BMU,Tropical Atlantic,314281.04839773296,15339.305366516113,351072.2991051022,132956.8668164471,2034.020986000282,148400.96334588184,0.020762605824972965,NA,2.393975789104839,0.6114732298553934,434085.70068484795,-447390.98506536375,420780.41630433215,420780.41630433215,Sellers
MNP,Central Indo-Pacific,560509.2745257183,1137350.9471583366,650732.0217215397,244155.4710285655,121873.8325355437,275329.5480907387,1.9194169264500782,NA,6.95023538093599,0.3286613927069617,2198733.397959583,-3214210.5125823757,1183256.28333679,1183256.28333679,Sellers
TWN,Central Indo-Pacific,65126.35263458583,80599.09119415283,72590.14459377153,103221.97273407727,451839.94529727276,114543.09273560293,13.286180410954708,NA,6.95023538093599,0.3286613927069617,264773.5266741816,106467.32742893836,636014.3807773015,106467.32742893836,Buyers
SHN,Tropical Atlantic,679403.2577075475,64883.26585960388,743046.3232990368,311473.3615215075,3112.9134874543297,344615.00653172063,0.017148017438152273,NA,2.393975789104839,0.6114732298553934,880815.2635572366,-942585.6159293862,819044.911185087,819044.911185087,Sellers
CHL,Eastern Indo-Pacific,338876.1484028314,26078.24758720398,453268.4245534283,89248.8398923135,1264.378869674253,119669.6653689569,0.02002414467277054,NA,2.4665915865248333,0.4765449991332271,615728.6189388824,-640542.4876564121,590914.7502213527,590914.7502213527,Sellers
BHS,Tropical Atlantic,230199.16910065053,14508.583093643188,279995.3119649457,194186.74334821446,3369.178461028877,235830.70643988324,0.04745988783703343,NA,2.393975789104839,0.6114732298553934,86212.87535826757,-97352.27999088189,75073.47072565326,75073.47072565326,Sellers
JAM,Tropical Atlantic,169722.18827202346,27454.159682273865,191944.55210213366,87967.18011296328,1428.2532964569127,99052.0403201701,0.03125529921242,NA,2.393975789104839,0.6114732298553934,195719.51017085864,-221745.4165566756,169693.6037850417,169693.6037850417,Sellers
AIA,Tropical Atlantic,57896.77814238075,1591.1785192489624,69394.10023539259,31275.05437019829,401.0127034945451,37285.782581368796,0.018156737887830437,NA,2.393975789104839,0.6114732298553934,63731.76217484155,-64921.92799059596,62541.59635908713,62541.59635908713,Sellers
CRI,Tropical Eastern Pacific,346951.6745176459,94610.22963047028,400390.42494269897,185079.57126816406,4911.823086571118,211344.35400665746,0.11051026076837668,NA,2.400868410623598,0.8888485048430412,388633.61925288243,-478332.0257967816,298935.2127089833,298935.2127089833,Sellers
TCA,Tropical Atlantic,48354.28424750721,5197.58731174469,62311.56712641266,27909.300816175797,368.41224294484476,35874.174178744855,0.017814697603150006,NA,2.393975789104839,0.6114732298553934,48944.79534325698,-53773.97041205682,44115.620274457135,44115.620274457135,Sellers
CYM,Tropical Atlantic,88798.30546558768,4661.409663200378,107635.82052165201,37354.526676589805,475.6208287435417,44140.226366054245,0.021346440837455245,NA,2.393975789104839,0.6114732298553934,123155.16092092596,-127340.9497553828,118969.37208646913,118969.37208646913,Sellers
