iso3,realm,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Southern Ocean,131757.97959746904,3817.8422105852515,166199.3288647438,224286.31792075094,19861.029614365394,278841.8723337504,0.2667165229487333,NA,0.0563460681308812,0.8722656128388677,5213.608055200868,10829.579348579275,21256.79545898101,10829.579348579275,Buyers
ATF,Southern Ocean,50270.701085545246,357.3223525136709,59373.28222580064,93766.88135174064,7523.3264102508,109336.21365140485,0.28709117553744984,NA,0.0563460681308812,0.8722656128388677,2450.838736712136,4715.165321024993,9616.842794449265,4715.165321024993,Buyers
HMD,Southern Ocean,68882.94143005752,391.8194868033752,81226.07058613567,26503.487344948346,4.933579295281752,31847.793033683818,5.90089703044971e-4,NA,0.0563460681308812,0.8722656128388677,2387.915607229113,-2774.8015147372066,2001.0296997210196,2001.0296997210196,Sellers
CAN,Arctic,1770457.1333227837,770153.5897816606,2232843.1828688136,1007449.5938530681,17626.8175987047,1288708.4476368804,0.11556665316931675,NA,2.2059192697428127,0.0492679839995952,1683133.0342752954,-2435659.8064582516,930606.2620923396,930606.2620923396,Sellers
ARG,Temperate South America,36544.91620464442,10171.74902125448,43307.14732127933,281639.24466345436,169615342.40341288,334128.1433068461,1024.104412266712,NA,3.454864862177245,0.2792697795967791,846767.7833112708,168758402.87108034,170451938.4377029,168758402.87108034,Buyers
IRL,Temperate Northern Atlantic,90360.77779172553,505759.12859119475,105641.5191526025,108394.70461600686,1827325.7810697397,126694.31121898098,151.04367790072467,NA,27.676578103413494,0.5420606640880412,499117.3842634658,822449.2682150791,1820684.0367420109,822449.2682150791,Buyers
RUS,Arctic,1025681.5963170611,795677.2625457771,1301131.7054929743,968903.401146239,680339.9738087651,1227879.1830459083,1.8513524359219247,NA,2.2059192697428127,0.0492679839995952,125248.11482853476,-240585.40356554685,9910.8260915227,9910.8260915227,Sellers
PCN,Eastern Indo-Pacific,319078.66616425826,39545.76110127568,417978.23203813477,134415.49125389397,2596.1501884101226,175777.32020013442,0.04720582726155118,NA,2.3165959799293625,0.16454219815856186,427789.96863834263,-464739.5795512082,390840.3577254771,390840.3577254771,Sellers
PYF,Eastern Indo-Pacific,2166389.956391761,3295023.173145567,2581772.1627887515,1290240.4381331569,1468080.068800034,1550213.5454158315,1.8758809816336255,NA,2.3165959799293625,0.16454219815856186,2029684.4518149302,-3856627.556160463,202741.34746939712,202741.34746939712,Sellers
SJM,Arctic,76103.91845344823,43853.51354254782,95001.68945920838,125730.15784925068,327887.4229449925,156408.50098007495,11.572234874463563,NA,2.2059192697428127,0.0492679839995952,109471.47776807054,174562.43163437414,393505.3871705152,174562.43163437414,Buyers
GRL,Arctic,58120.77553556001,42749.85531330854,70569.2504106464,414702.388111209,9836421.058920808,504953.60037746164,85.25619259659776,NA,2.2059192697428127,0.0492679839995952,786590.25041659,9007080.95319091,10580261.45402409,9007080.95319091,Buyers
TKL,Eastern Indo-Pacific,196095.4781645325,9946.542071163654,249465.59882397373,93148.56709907192,180.79918851974554,118340.92613570092,0.003921659754706828,NA,2.3165959799293625,0.16454219815856186,238486.4003203916,-248252.14320303552,228720.6574377477,228720.6574377477,Sellers
ISL,Temperate Northern Atlantic,145529.5704555284,674779.7554258704,175408.6400318418,119684.00611086804,207753.24768333219,144640.2088289145,11.706680835405246,NA,27.676578103413494,0.5420606640880412,715316.7802117912,-1182343.2879543295,248290.27246925293,248290.27246925293,Sellers
ZAF,Temperate Southern Africa,386861.22643049236,6801.278991442614,425308.6838188635,302558.8967164756,1583.977792991658,332772.5654523641,0.02241987883468991,NA,0.12142087509678727,0.7508589463075905,10236.062646573806,-15453.363845024762,5018.76144812285,5018.76144812285,Sellers
ZAF,Southern Ocean,181600.74150177944,1766.7146921157837,220292.16917217756,85228.82962470352,113.29645328846311,106980.8906069832,0.002318039340272845,NA,0.0563460681308812,0.8722656128388677,5430.178312528999,-7083.596551356321,3776.7600737016787,3776.7600737016787,Sellers
NIU,Central Indo-Pacific,247218.44071080736,54550.847447395325,301719.21771778393,96539.08515913866,231.08422068819007,117794.11329578674,0.0038073232907335436,NA,6.225215459105949,0.981945537324276,938011.4535483698,-992331.2167750769,883691.6903216627,883691.6903216627,Sellers
WLF,Eastern Indo-Pacific,107621.15879559546,45457.91917729378,137767.99367647967,56852.867634646536,3916.8945826204063,72636.02807897308,0.17983205341454905,NA,2.3165959799293625,0.16454219815856186,117609.61921133766,-159150.64380601104,76068.59461666428,76068.59461666428,Sellers
NAM,Temperate Southern Africa,216271.0754106248,2192.752860069275,256535.9791230297,157346.19226580876,818.8206776864406,184647.00952567093,0.009421058033278105,NA,0.12142087509678727,0.7508589463075905,7154.710876419494,-8528.643058802329,5780.7786940366595,5780.7786940366595,Sellers
GEO,Temperate Northern Atlantic,1464.921431150231,2.7752718925476074,2281.3015383986713,5399.469875907685,303568.89455756365,8096.784246799811,78.7165835233036,NA,27.676578103413494,0.5420606640880412,108894.83733299376,194671.28195267735,412460.95661866484,194671.28195267735,Buyers
BMU,Tropical Atlantic,312020.3209190942,10246.293159484863,348556.4696212297,122985.10180521356,1828.202051546165,137222.6291136927,0.020307068012328497,NA,2.0916050265057695,0.23400133434540527,395387.0144852123,-403805.10559315095,386968.9233772736,386968.9233772736,Sellers
MNP,Central Indo-Pacific,550561.0607182146,1070085.2391505241,639016.1553460322,225843.81070142306,87663.7850366214,253610.05863759905,1.7950571917182792,NA,6.225215459105949,0.981945537324276,2021434.844642902,-3003856.298756805,1039013.3905289993,1039013.3905289993,Sellers
TWN,Central Indo-Pacific,62522.75645459583,64281.32654571533,69720.84516423628,95277.2562137721,350277.129409648,105765.73029045829,10.916556007533133,NA,6.225215459105949,0.981945537324276,203903.81825610617,82091.98460782651,489899.62112003885,82091.98460782651,Buyers
SHN,Tropical Atlantic,676631.0038886878,58411.47875022888,740013.211482402,288112.8594073944,2757.4385179601845,318763.90800683555,0.014299144019998829,NA,2.0916050265057695,0.23400133434540527,812626.503885768,-868280.5441180367,756972.4636534993,756972.4636534993,Sellers
CHL,Eastern Indo-Pacific,338876.1484028314,26078.24758720398,453268.4245534283,74435.29218742582,991.853790433489,99797.95406273716,0.01717816915404445,NA,2.3165959799293625,0.16454219815856186,612602.6244376871,-637689.0182344576,587516.2306409166,587516.2306409166,Sellers
