iso3,realm,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Southern Ocean,430774.4528046099,173837.09441548027,529613.0180379894,441099.8341469214,201889.7384174051,542482.7573489255,2.924344225750647,NA,2.432524961378921,0.8423279346358965,25116.747850928925,2935.8961509959154,53169.39185285376,2935.8961509959154,Buyers
ATF,Southern Ocean,213977.70847788217,182215.3810186517,252557.66414457187,242623.63371369566,264124.2178663112,287216.96190828993,3.5016978665871323,NA,2.432524961378921,0.8423279346358965,69681.92817791065,12226.908669748838,151590.76502557014,12226.908669748838,Buyers
HMD,Southern Ocean,81281.47681434888,11811.231825060211,95878.82759942907,87379.57636841964,33868.846168768636,103164.17114701805,5.390117656133793,NA,2.432524961378921,0.8423279346358965,14833.779382250805,7223.83496145762,36891.39372595923,7223.83496145762,Buyers
CAN,Arctic,2626754.1584364804,45915437.13116349,3258860.6695381925,1972845.1403564254,1329312.364191351,2480956.019202133,3.4038667895371177,NA,361.65219053019774,0.6502655771695889,236487628.79610258,-281073753.5630747,191901504.02913046,191901504.02913046,Sellers
ARG,Temperate South America,92903.54008554679,12586847.96191188,109597.55895996427,549613.0508587663,495409260.6721079,654863.7130791256,1399.5946354973612,NA,487.63615707581624,0.7504194026622151,222708070.73342887,260114341.97676715,705530483.4436249,260114341.97676715,Buyers
IRL,Temperate Northern Atlantic,171419.57516003976,35311132.538747445,201167.55050485698,210930.23600952685,93687320.64679599,247785.10010808994,1884.717838878564,NA,1211.3038671270422,0.9529260116530075,47859416.27972873,10516771.82831981,106235604.38777727,10516771.82831981,Buyers
RUS,Arctic,2257623.178192209,47647541.85816825,2889797.790979987,1995211.201119486,11169667.29460542,2561621.3543483433,23.713320683445524,NA,361.65219053019774,0.6502655771695889,94901866.32971029,-131379740.89327312,58423991.76614746,58423991.76614746,Sellers
PCN,Eastern Indo-Pacific,323349.6872429928,52169.97594502568,423559.41883457475,261565.28027784772,14120.344080376259,341908.8290014647,0.15441680312399675,NA,4.416073425337976,0.6468744124120667,272844.47769904375,-310894.1095636932,234794.84583439433,234794.84583439433,Sellers
PYF,Eastern Indo-Pacific,2948785.026647063,5437169.5256178975,3521141.143036211,2510738.1498807375,4130565.2516566897,2993892.182579181,2.5781307138387595,NA,4.416073425337976,0.6468744124120667,1934447.1715400692,-3241051.445501277,627842.8975788616,627842.8975788616,Sellers
SJM,Arctic,297086.1645576362,24261145.903557196,363156.6182518458,307433.23618935246,28363843.615304466,375474.1217439894,424.05112846848226,NA,361.65219053019774,0.6502655771695889,3742041.121183058,360656.5905642123,7844738.832930326,360656.5905642123,Buyers
GRL,Arctic,526829.0094032676,31581486.251431473,635288.0291041755,868055.1952625664,351029911.7666755,1031383.6897563055,1667.6155592312396,NA,361.65219053019774,0.6502655771695889,123405197.5822798,196043227.9329642,442853623.0975238,196043227.9329642,Buyers
TKL,Eastern Indo-Pacific,224949.9647590518,113207.1070125699,285945.5810371488,181262.07651711293,633.1979396334051,230371.06042228526,0.006691333923618239,NA,4.416073425337976,0.6468744124120667,192928.92227436168,-305502.83134729817,80355.01320142519,80355.01320142519,Sellers
ISL,Temperate Northern Atlantic,251585.92047829778,43793262.88042587,301314.90741429577,232898.60648601348,24856490.9562018,278767.9705989308,782.2695909083586,NA,1211.3038671270422,0.9529260116530075,22636015.70507125,-41572787.62929532,3699243.7808471806,3699243.7808471806,Sellers
ZAF,Temperate Southern Africa,623309.8460924036,149120.23626112938,685650.177146503,588763.2584753038,64756.35580035934,645961.6034408385,1.315266593384443,NA,4.024610395604137,0.39479254438889544,139036.55565642926,-223400.4361171993,54672.67519565923,54672.67519565923,Sellers
