iso3,realm,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,rect,mkt_tc_b,mkt_tc_s,savings,transaction
USA,Arctic,74441.39001427259,148934.73740005493,92140.52384678094,407338.17111481493,152334233.75000614,489869.87654473155,1151.1430354494619,NA,3.5268841305316805,1174088.3743685815,151011210.6382375,153359387.38697466,151011210.6382375,Buyers
AUS,Temperate Australasia,1327056.780302146,231651.17636871338,1526984.6351130907,864569.4178110649,113214.97648537745,994269.8606496373,0.19971695204337397,NA,0.37803617252698385,174836.95235822807,-293273.152241564,56400.75247489214,56400.75247489214,Sellers
VGB,Tropical Atlantic,47079.33532339961,11719.362735748291,57666.57582658048,25345.691562962824,703.7385880578837,31702.14832338632,0.03703784090772311,NA,2.5251441499521925,54880.58339881192,-65896.20754650232,43864.95925112151,43864.95925112151,Sellers
ROU,Temperate Northern Atlantic,16793.69265733575,272345.3101348877,24323.26741487062,10410.057326990385,77702.75531191358,15510.650458181419,13.37693529192683,NA,55.730258045210455,355761.6442266694,-550404.1990496435,161119.08940369528,161119.08940369528,Sellers
COK,Eastern Indo-Pacific,1344085.3471710854,189932.97539520264,1668409.915553372,617992.9894917766,35414.26105595984,769921.9697113731,0.07627888266040399,NA,2.5389506206626393,1843512.6421882804,-1998031.3565275231,1688993.9278490376,1688993.9278490376,Sellers
BGR,Temperate Northern Atlantic,7145.176258194657,46443.986431121826,11261.156552788849,8499.15593448541,169306.0488405623,13506.076976326096,90.74143767506378,NA,55.730258045210455,75457.63674765422,47404.42566178624,198319.6991570947,47404.42566178624,Buyers
TTO,Tropical Atlantic,26448.11018587064,12816.310317993164,30184.099058182917,25267.589803022238,11346.140345128519,30184.099058182917,1.245357550978804,NA,2.5251441499521925,2980.984138648962,-4451.154111513608,1510.814165784317,1510.814165784317,Sellers
EGY,Temperate Northern Atlantic,78755.46392164193,364655.6614227295,101132.59684967544,56764.89660974406,25092.615495938317,75328.39713332773,2.709498366177097,NA,55.730258045210455,1225539.9908526386,-1565103.0367794298,885976.9449258475,885976.9449258475,Sellers
IDN,Central Indo-Pacific,958234.2722719864,456504.95177459717,1175583.8241608618,1767771.548356807,16667914.817831265,2107941.4965863423,52.76897998902692,NA,7.214766619540059,5840622.51677015,10370787.349286519,22052032.382826816,10370787.349286519,Buyers
SUR,Tropical Atlantic,49533.60883687766,19528.446632385254,57849.87070346749,43894.62114025981,8602.123652428152,51751.17839913308,1.7849840470141878,NA,2.5251441499521925,14239.25679376695,-25165.57977372405,3312.9338138098483,3312.9338138098483,Sellers
