iso3,realm,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Southern Ocean,479677.82050274574,355603.9569191271,589768.312134855,484462.53739215556,388639.0518394321,595714.8365932143,7.921767010693551,NA,5.866047595429055,0.8584199263621233,28067.37700393123,4967.717916373782,61102.47192423622,4967.717916373782,Buyers
ATF,Southern Ocean,258009.28527608945,331502.23853598535,305647.41209719214,272394.9841860867,445639.69164708926,322879.64047753316,10.845876951882971,NA,5.866047595429055,0.8584199263621233,84387.1944995557,29750.25861154821,198524.6476106596,29750.25861154821,Buyers
HMD,Southern Ocean,87651.87199796682,35336.55164927896,103492.73731140021,99554.79417311389,331803.1973021384,117755.1663091596,37.37624276250493,NA,5.866047595429055,0.8584199263621233,69823.1080041006,226643.5376487588,366289.75365696003,226643.5376487588,Buyers
CAN,Arctic,2690949.3803296946,81218233.0686635,3333102.8190422575,2165924.249657097,2363407.059779839,2718266.7620591545,9.532528005935387,NA,818.7945510873436,0.88892361091848,429887716.17864364,-508742542.1875273,351032890.16976,351032890.16976,Sellers
ARG,Temperate South America,272895.3710165653,160706680.5244119,323762.87617677875,603207.8120978288,572126907.815078,719397.4617695952,1465.9741912169063,NA,1012.9514937257424,0.47671754775276964,334590480.58946216,76829746.70120394,746010707.8801283,76829746.70120394,Buyers
IRL,Temperate Northern Atlantic,204815.08599648156,82615643.66374744,240751.03834900004,231437.3422882309,138294998.0337159,271829.03915597755,2420.6000958052555,NA,1698.1935690735718,0.05549148981587948,45209744.42887715,10469609.941091307,100889098.79884562,10469609.941091307,Buyers
RUS,Arctic,2375077.6841235296,114050845.75044611,3031763.156946796,2200472.761114135,30905047.33653997,2821109.102384629,233.8397338220358,NA,818.7945510873436,0.88892361091848,142965559.5531175,-226111357.96702367,59819761.13921137,59819761.13921137,Sellers
PCN,Eastern Indo-Pacific,333580.168122384,101089.84801533818,437160.71686676284,286995.2380826385,18702.227044520903,375076.410305445,0.21093198614284275,NA,5.269256692149831,0.8411108658141379,245467.95436526078,-327855.57533607807,163080.3333944435,163080.3333944435,Sellers
PYF,Eastern Indo-Pacific,2983680.5584000256,5609567.805891335,3564140.897415856,2754837.6922302535,4792886.073968542,3287291.4354259763,2.8871071054158075,NA,5.269256692149831,0.8411108658141379,1205831.80401582,-2022513.5359386131,389150.0720930267,389150.0720930267,Sellers
SJM,Arctic,359468.4798252284,58953602.903557196,437841.96794437425,343773.8518573728,47733700.008096546,418975.22232225456,649.9129840449199,NA,818.7945510873436,0.88892361091848,12850675.861423196,-24070578.756883845,1630772.965962544,1630772.965962544,Sellers
GRL,Arctic,676670.9494933792,118739632.14253022,807125.3854119127,958725.756692838,526430827.69303995,1138935.9279949625,2225.021076164578,NA,818.7945510873436,0.88892361091848,230944939.24290815,176746256.3076016,638636134.7934179,176746256.3076016,Buyers
TKL,Eastern Indo-Pacific,232085.26804842075,146819.9341610074,295078.105038682,198884.77840072112,18003.254291341553,253044.1697379335,3.1059925286915844,NA,5.269256692149831,0.8411108658141379,174941.9022587925,-303758.58212845837,46125.22238912666,46125.22238912666,Sellers
ISL,Temperate Northern Atlantic,269634.44454941835,70285778.38042587,323150.25309323764,255541.52656104264,48695181.60010547,306044.82721821684,1325.0057570628135,NA,1698.1935690735718,0.05549148981587948,23932502.697340876,-45523099.477661274,2341905.9170204774,2341905.9170204774,Sellers
ZAF,Temperate Southern Africa,645813.0911957895,302697.4589173794,711194.6164824608,646004.1308270695,304585.9676552827,711437.8132205787,9.88542913976,NA,8.882520454795626,0.11952836624891294,1696.9134325212171,191.59530538210402,3585.422170424543,191.59530538210402,Buyers
ZAF,Southern Ocean,219209.19342447838,29969.745308876038,263686.647936795,181975.06865815076,1789.3145344045547,220729.20228344933,0.060374573161749316,NA,5.866047595429055,0.8584199263621233,218417.14805342155,-246597.57882789304,190236.71727895006,190236.71727895006,Sellers
NIU,Central Indo-Pacific,260916.44637605041,322444.6013536453,319135.0553046284,206123.99263707982,957.4669817840527,251206.23374350736,0.019298559329325456,NA,267.1800611078606,0.5164945466429083,14639451.138227787,-14960938.272599649,14317964.003855925,14317964.003855925,Sellers
WLF,Eastern Indo-Pacific,133333.59009568932,134856.45872807503,170889.98002579794,121388.555219921,89013.8727371279,155484.29644663626,3.5155340105010215,NA,5.269256692149831,0.8411108658141379,62941.45495710529,-108784.04094805242,17098.86896615816,17098.86896615816,Sellers
NAM,Temperate Southern Africa,273270.7278271062,146207.55921689054,328280.0977228387,335955.3834864565,1943682.2124545684,409619.77284265653,52.75633613601979,NA,8.882520454795626,0.11952836624891294,556797.7360959997,1240676.9171416783,2354272.3893336775,1240676.9171416783,Buyers
GEO,Temperate Northern Atlantic,13155.290999185087,1233625.6190218925,20422.91714148615,11528.597843154244,948241.2458620545,17719.45301936457,160.10488810414745,NA,1698.1935690735718,0.05549148981587948,2762439.8564275685,-3047824.2295874064,2477055.4832677306,2477055.4832677306,Sellers
BMU,Tropical Atlantic,328044.3286330744,382789.4694290161,367017.1639823899,262589.811962483,5318.581496573173,293254.66269259294,0.032107905876394886,NA,167.80554937881897,0.27654012015159113,10983631.12923366,-11361102.017166102,10606160.241301218,10606160.241301218,Sellers
MNP,Central Indo-Pacific,610388.6775714137,1995986.2967677116,709479.1099468991,482207.05528141686,779614.9864415472,557447.6909353723,3.7205190087756232,NA,267.1800611078606,0.5164945466429083,34247573.676346056,-35463944.98667222,33031202.366019893,33031202.366019893,Sellers
TWN,Central Indo-Pacific,173841.04697984847,5029045.806037903,193623.85787791188,206503.28749804402,20960164.100276724,229249.42184833845,804.0429505741521,NA,267.1800611078606,0.5164945466429083,8726699.417571127,7204418.876667693,24657817.711809948,7204418.876667693,Buyers
SHN,Tropical Atlantic,770446.817739245,2348171.213125229,840528.7603651116,615159.8890049772,39794.60008550965,672612.8691826622,0.22028002683435852,NA,167.80554937881897,0.27654012015159113,26058008.38760332,-28366385.00064304,23749631.7745636,23749631.7745636,Sellers
CHL,Eastern Indo-Pacific,340921.7690169899,33036.28274345398,456006.08923478227,281824.9600558527,8013.044881904003,377065.0020633343,0.08075734678874325,NA,5.269256692149831,0.8411108658141379,311396.2561031723,-336419.49396472226,286373.01824162237,286373.01824162237,Sellers
BHS,Tropical Atlantic,280705.9600171875,739369.8028202057,337889.53410935396,383518.81811272353,62744444.488062926,462290.9855906979,678.7636848008807,NA,167.80554937881897,0.27654012015159113,17252568.135927975,44752506.549314745,79257642.82117069,44752506.549314745,Buyers
JAM,Tropical Atlantic,198338.03325291205,1160803.9575338364,224326.7185559783,173735.18072310247,46651.813181482314,196447.33939959903,6.8148822219727645,NA,167.80554937881897,0.27654012015159113,4128495.1850507623,-5242647.329403116,3014343.040698408,3014343.040698408,Sellers
AIA,Tropical Atlantic,72653.73760098673,733240.690237999,86735.78980871645,61768.23238114162,44417.14196473948,73844.23363572628,15.275114967856764,NA,167.80554937881897,0.27654012015159113,1826648.18368211,-2515471.7319553695,1137824.6354088504,1137824.6354088504,Sellers
CRI,Tropical Eastern Pacific,414236.8188606342,902902.6686895373,478541.68428556283,367555.39319221664,164207.7075594698,424300.1601486191,4.129109954291404,NA,30.982752669580133,0.5256038683751183,1446319.06574797,-2185014.0268780375,707624.1046179025,707624.1046179025,Sellers
TCA,Tropical Atlantic,59149.81251114757,178911.59854221344,76493.00611129677,55120.8691119472,76172.95378030423,71092.78981709514,17.16024603856039,NA,167.80554937881897,0.27654012015159113,676079.0605189842,-778817.7052808935,573340.415757075,573340.415757075,Sellers
CYM,Tropical Atlantic,93386.3166914745,64419.63817882538,113439.45092669428,73775.19018626485,1827.5318037737547,88593.14491722494,0.12040571164822332,NA,167.80554937881897,0.27654012015159113,3290855.857144222,-3353447.963519274,3228263.7507691705,3228263.7507691705,Sellers
