iso3,realm,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Southern Ocean,441461.22845212376,202946.57976704277,542931.6436837493,453489.17793127405,242275.75269923883,557831.7311065672,3.4810542996899563,NA,2.9656087511464566,0.23415364725829857,35670.19223371558,3658.980698480482,74999.36516591164,3658.980698480482,Buyers
ATF,Southern Ocean,231151.48956183388,228025.5188554542,273359.8579348947,251129.7338486645,297737.4415343633,297606.7659402978,4.415136455520087,NA,2.9656087511464566,0.23415364725829857,59247.6560895666,10464.266589342522,128959.57876847571,10464.266589342522,Buyers
HMD,Southern Ocean,82859.88857314043,16062.727918810211,97745.43915976006,90858.21002690369,70541.19588731766,107316.30021139259,17.94962729776408,NA,2.9656087511464566,0.23415364725829857,23719.89209776277,30758.57587074468,78198.36006627022,30758.57587074468,Buyers
CAN,Arctic,2645347.511512279,53408412.28741349,3280328.667312894,2028010.6001566174,1532241.8301508308,2549313.9814418205,4.001745492543435,NA,470.53138932682606,0.811654924465483,290476394.58291113,-342352565.04017377,238600224.1256485,238600224.1256485,Sellers
ARG,Temperate South America,134978.57138725417,37810525.64941188,159999.07346227052,564925.8397842128,516930502.96825314,673181.2675571771,1413.4520099125064,NA,698.594353078448,0.4497010696533543,300358733.8236191,178761243.49522215,779478711.1424603,178761243.49522215,Buyers
IRL,Temperate Northern Atlantic,186931.31201009452,54861249.663747445,219780.11333869438,216789.40923201374,105063484.18043208,254672.25806141002,2001.328321204433,NA,1337.5437763599703,0.8766714459595248,39936512.11312897,10265722.403555669,90138746.62981361,10265722.403555669,Buyers
RUS,Arctic,2296812.9608866707,63842635.30010837,2937150.6580406427,2053857.361117957,12920234.503327243,2643237.7648101486,41.383542550093516,NA,470.53138932682606,0.811654924465483,114318235.90390521,-165240636.70068634,63395835.10712408,63395835.10712408,Sellers
PCN,Eastern Indo-Pacific,325394.37415708357,61407.48864033818,426284.74018573784,268830.982507788,15278.526557661085,351368.46481931274,0.16677862276639177,NA,4.564225273553671,0.09068643265203635,258168.0617236295,-304297.0238063066,212039.09964095242,212039.09964095242,Sellers
PYF,Eastern Indo-Pacific,2948785.026647063,5437169.5256178975,3521141.143036211,2580480.8762663137,4312349.060578433,3077549.4989269273,2.6283370898515135,NA,4.564225273553671,0.09068643265203635,1681023.1115225276,-2805843.576561992,556202.6464830628,556202.6464830628,Sellers
SJM,Arctic,316454.786274134,32374697.981682196,386123.76476964593,317816.26923735824,33033613.483417764,387774.651490711,496.0505506343817,NA,470.53138932682606,0.811654924465483,640620.4702307022,18295.031504865852,1299535.9719662704,18295.031504865852,Buyers
GRL,Arctic,570784.4442587214,49979722.83736897,685555.2989995171,893961.0699569298,396156654.10787666,1061874.2017713855,1830.772307947379,NA,470.53138932682606,0.811654924465483,152064746.68773362,194112184.58277407,498241677.95824134,194112184.58277407,Buyers
TKL,Eastern Indo-Pacific,227331.08517804337,123836.0015438199,288998.4095125233,186297.13419814385,1105.3817490270962,236878.97038559866,0.22370864070073454,NA,4.564225273553671,0.09068643265203635,187288.19613621983,-310018.8159310126,64557.576341427026,64557.576341427026,Sellers
ISL,Temperate Northern Atlantic,255815.64652496306,49058392.13042587,306359.3240043043,239368.0122217361,30706968.124167737,286625.473751393,992.2329948728142,NA,1337.5437763599703,0.8766714459595248,21999430.898125965,-40350854.9043841,3648006.8918678313,3648006.8918678313,Sellers
ZAF,Temperate Southern Africa,627942.1100018348,170059.78704237938,690765.7470613429,605117.7934329511,92171.13264377764,664736.8901165668,2.155230521224059,NA,4.6030231025315125,0.330008248208276,105060.85646606454,-182949.51086466626,27172.2020674628,27172.2020674628,Sellers
ZAF,Southern Ocean,215478.14338853862,12583.285836219788,259462.16218443596,170457.65924940704,1203.5770251331687,207217.4705435314,0.04556985630695469,NA,2.9656087511464566,0.23415364725829857,133513.14174385887,-144892.8505549455,122133.43293277225,122133.43293277225,Sellers
NIU,Central Indo-Pacific,260916.44637605041,322444.6013536453,319135.0553046284,193078.17031827732,799.2282116588174,235350.9461601671,0.008832291432618133,NA,119.6442984128656,0.3804537807074536,8116462.944470559,-8438108.317612546,7794817.571328573,7794817.571328573,Sellers
WLF,Eastern Indo-Pacific,133333.59009568932,134856.45872807503,170889.98002579794,113705.73526929309,63094.06199233583,145589.53797568238,3.043300120508747,NA,4.564225273553671,0.09068643265203635,89585.95106428007,-161348.34780001926,17823.55432854088,17823.55432854088,Sellers
NAM,Temperate Southern Africa,262348.3132074362,66067.07659053802,313844.1982824301,314692.3845316176,1028195.3411278962,380716.1786825054,32.956943400937945,NA,4.6030231025315125,0.330008248208276,240940.96958576422,721187.294951594,1203069.2341231224,721187.294951594,Buyers
GEO,Temperate Northern Atlantic,13155.290999185087,1233625.6190218925,20422.91714148615,10798.939751815367,831419.4187939578,16536.685100206025,160.10488810414745,NA,1337.5437763599703,0.8766714459595248,3151722.9458374204,-3553929.1460653553,2749516.7456094855,2749516.7456094855,Sellers
BMU,Tropical Atlantic,325884.143139218,205795.3131790161,364426.52432016644,245970.20361042712,4801.154599201282,274776.9859886179,0.03026700776319798,NA,51.33300466242473,0.17069138396765315,4102222.630424149,-4303216.789003964,3901228.471844334,3901228.471844334,Sellers
MNP,Central Indo-Pacific,610388.6775714137,1995986.2967677116,709479.1099468991,451687.6214028461,669281.8504473856,521239.3773431812,3.473638770076757,NA,119.6442984128656,0.3804537807074536,18987676.522669043,-20314380.96898937,17660972.07634872,17660972.07634872,Sellers
TWN,Central Indo-Pacific,161157.06279526468,3172428.462287903,179201.6616678133,193262.0932975354,12339179.12334181,215047.79760031507,474.80010804515695,NA,119.6442984128656,0.3804537807074536,3841183.8499678317,5325566.811086075,13007934.511021739,5325566.811086075,Buyers
SHN,Tropical Atlantic,759502.0183228812,1527046.9475002289,828491.4301049655,576225.7188147889,32495.99262337038,630447.8097389503,0.1545060717130837,NA,51.33300466242473,0.17069138396765315,9408123.137160854,-10902674.092037713,7913572.182283996,7913572.182283996,Sellers
CHL,Eastern Indo-Pacific,340921.7690169899,33036.28274345398,456006.08923478227,257135.71388104005,6610.476725974105,344282.1751214784,0.049077553726835275,NA,4.564225273553671,0.09068643265203635,382418.4304228637,-408844.23644034355,355992.62440538383,355992.62440538383,Sellers
