iso3,realm,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Southern Ocean,552668.3219031375,1477516.6432436053,679603.0435333322,552603.9282060949,1475387.4118410256,679523.6830319935,33.065835638711825,NA,37.36828796441898,0.6740599463681782,2406.2822141814413,-4535.513616761136,277.0508116018027,277.0508116018027,Sellers
ATF,Southern Ocean,314202.10826603114,1317316.6389266104,371403.101499685,319178.53492841544,1535072.5134676707,377289.448088339,46.17103628120348,NA,37.36828796441898,0.6740599463681782,185960.54455378896,31795.32998727134,403716.41909484915,31795.32998727134,Buyers
HMD,Southern Ocean,98274.85769785893,283968.0625130784,116198.36052970988,118687.27929477626,2340081.800620711,140487.73223220612,160.30081834607023,NA,37.36828796441898,0.6740599463681782,762777.2482847322,1293336.4898229004,2818890.986392365,1293336.4898229004,Buyers
CAN,Arctic,2735490.4202892953,140523982.8499135,3385142.4497558703,2469334.2785581523,14370705.714232938,3076145.4091719883,99.24172249902554,NA,1907.2278128540136,0.4601586318057792,507620396.0715507,-633773673.2072313,381467118.9358702,381467118.9358702,Sellers
ARG,Temperate South America,646606.9013690845,637401862.9131145,771474.5302919863,687428.1511877842,705442364.6055982,821113.1139562037,1790.1028093083626,NA,1544.437168664956,0.4495053938744854,63045855.491357364,4994646.2011263,131086357.18384099,4994646.2011263,Buyers
IRL,Temperate Northern Atlantic,257560.84543348444,206063159.91374743,302029.2082847795,263662.7950119086,223981779.201341,308965.61613978253,3025.289930007109,NA,2803.6845385572365,0.03877108251003891,17107941.68808358,810677.5995099917,35026560.97567716,810677.5995099917,Buyers
RUS,Arctic,2628064.590011925,449973800.2191961,3338337.864707187,2523026.641105727,278469564.46231616,3211218.073049035,1392.0292796372842,NA,1907.2278128540136,0.4601586318057792,200331297.55903992,-371835533.3159199,28827061.802159995,28827061.802159995,Sellers
PCN,Eastern Indo-Pacific,349966.4618422879,256557.80797627568,458975.4236518431,326956.60034730966,68733.11238619244,428358.8823529942,4.689220928241035,NA,21.17019339218508,0.839317078465877,487123.21777608246,-674947.9133661657,299298.5221859992,299298.5221859992,Sellers
PYF,Eastern Indo-Pacific,3086327.2190474127,6688288.8615553975,3688676.811193579,3138422.6873509223,8006296.948492257,3749345.0150052225,28.527572831399752,NA,21.17019339218508,0.839317078465877,1102871.1388417445,215136.9480951149,2420879.225778604,215136.9480951149,Buyers
SJM,Arctic,428036.28351331386,146216996.87230718,519528.4627215964,400880.5336214048,102038943.04726645,487458.79558832006,1307.103040227478,NA,1907.2278128540136,0.4601586318057792,51792201.472756356,-95970255.29779708,7614147.647715628,7614147.647715628,Sellers
GRL,Arctic,908947.8389445854,424258140.7180787,1079740.7990153017,1101208.067511836,928939572.7147999,1309338.3641232231,3548.592379959785,NA,1907.2278128540136,0.4601586318057792,366684055.2291302,137997376.767591,871365487.2258514,137997376.767591,Buyers
TKL,Eastern Indo-Pacific,242249.57158164633,231520.1089656949,307258.56214389415,226577.59564639116,120472.55940185377,288032.3624870232,4.463820664622827,NA,21.17019339218508,0.839317078465877,331778.76138702274,-442826.3109508639,220731.2118231816,220731.2118231816,Sellers
ISL,Temperate Northern Atlantic,313018.9072774779,165382230.13042587,377030.8259085567,291123.2581075169,112234798.75385185,349600.7458830447,2185.6602268900783,NA,2803.6845385572365,0.03877108251003891,61388493.03949322,-114535924.41606724,8241061.6629191935,8241061.6629191935,Sellers
ZAF,Temperate Southern Africa,731901.5979210978,3268089.0741517544,812099.8646255167,735954.0730941297,3550198.129928961,816810.6102337603,70.52645537734864,NA,68.81021312817302,0.7619539221922853,278851.68035295565,3257.375424250902,560960.7361301621,3257.375424250902,Buyers
ZAF,Southern Ocean,230348.18817487438,195666.24823856354,276534.185808683,207313.36935738695,5361.281183615069,249948.03853706454,0.3136158008458623,NA,37.36828796441898,0.6740599463681782,860771.7427800872,-1051076.7098350357,670466.7757251387,670466.7757251387,Sellers
NIU,Central Indo-Pacific,260916.44637605041,322444.6013536453,319135.0553046284,234824.80173844539,7036.79347345908,286057.85437532584,2.326573210789017,NA,2231.024925561344,0.5950987468628046,58211109.5353858,-58526517.34326599,57895701.72750562,57895701.72750562,Sellers
WLF,Eastern Indo-Pacific,140219.0848152339,199834.09642338753,179864.01275574742,138290.7591113024,172454.5466613865,177241.794351307,14.19861266495566,NA,21.17019339218508,0.839317078465877,40823.02807535081,-68202.57783735184,13443.47831334977,13443.47831334977,Sellers
