iso3,realm,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Southern Ocean,4363.897958284587,0.43649464286863804,5621.131355755002,112782.22386157757,2936.930590606999,142757.50951630593,0.041790715456622225,NA,0.00320039725008139,0.5011143540557847,346.98171207932677,2589.5123838848035,3283.475808043457,2589.5123838848035,Buyers
ATF,Southern Ocean,29004.164280664114,24.713986977934837,34730.905874687116,17211.98013702093,7.734606294975779,20790.68059129599,9.269017694412168e-4,NA,0.00320039725008139,0.5011143540557847,37.73967370576901,-54.71905438872807,20.76029302280995,20.76029302280995,Sellers
HMD,Southern Ocean,49286.27497509,41.17318264172335,58487.94207664228,0,0,0,NA,0.21762127923238642,0.00320039725008139,0.5011143540557847,157.73565889703323,-198.90884153875658,116.56247625530989,116.56247625530989,Doesn't participate
CAN,Arctic,1079955.0198829998,28913.493185896426,1379546.166626711,510960.4556513415,511.2714720406495,657146.20059198,0.0035012592068465833,NA,0.20734420301316114,0.3417204390893954,117977.72443943413,-146379.9461532899,89575.50272557835,89575.50272557835,Sellers
ARG,Temperate South America,23992.346442015376,1414.5571267232299,28713.833210576548,143824.14433443669,44213100.79816738,170437.0861854162,739.795471954957,NA,0.47553800210192093,0.3838098330164449,56984.57375804321,44154701.66728261,44268670.8147987,44154701.66728261,Buyers
IRL,Temperate Northern Atlantic,57673.6091881822,66743.28581775725,67414.10437845386,55662.14561362514,55431.80649192399,65127.854482882096,5.20281177885546,NA,6.669300029497874,0.3165965498232862,13415.054077127272,-24726.53340296053,2103.5747512940143,2103.5747512940143,Sellers
RUS,Arctic,258682.60671157754,12058.370299315948,321432.11967251985,441087.9611599981,92781.50640072976,549765.8652017475,0.5983680154454851,NA,0.20734420301316114,0.3417204390893954,37820.69284344093,42902.44325797288,118543.82894485474,42902.44325797288,Buyers
PCN,Eastern Indo-Pacific,312518.20200648706,26490.058952838182,409429.93810549856,69024.17118443204,462.60178273989413,90417.79102861896,0.016256070596314603,NA,0.5052110606906799,0.5430219937508443,123015.87758345951,-149043.3347535578,96988.42041336122,96988.42041336122,Sellers
PYF,Eastern Indo-Pacific,398627.01466339733,6488.862654030323,519782.64344679285,662555.9006629725,376940.7976057727,823044.8890822235,1.5855198381959084,NA,0.5052110606906799,0.5430219937508443,133339.7924427549,237112.14250898745,503791.72739449725,237112.14250898745,Buyers
SJM,Arctic,34801.25893416166,2076.6878513246775,43521.09985316325,32282.860417198382,1607.322273922804,40375.73591659094,0.1699452740199859,NA,0.20734420301316114,0.3417204390893954,522.1753333692782,-991.5409107711516,52.809755967404726,52.809755967404726,Sellers
GRL,Arctic,20968.4872525211,764.1219377592206,24376.865009269102,181549.51586193944,1032117.1840703764,222118.34982565264,15.051737940187552,NA,0.20734420301316114,0.3417204390893954,33295.54539605347,998057.5167365638,1064648.6075286707,998057.5167365638,Buyers
TKL,Eastern Indo-Pacific,186627.43778953666,1179.2735164761543,237307.64893001987,47833.04796979368,44.621095580585724,60839.1081524751,0.0014676364195328523,NA,0.5052110606906799,0.5430219937508443,70120.46089874806,-71255.11331964363,68985.8084778525,68985.8084778525,Sellers
ISL,Temperate Northern Atlantic,104878.5862283917,72075.36724227667,126995.10333308499,61459.35448936468,468.1645312817391,74812.86041354317,0.02530254201245357,NA,6.669300029497874,0.3165965498232862,289575.8835178679,-361183.0862288628,217968.68080687296,217968.68080687296,Sellers
ZAF,Temperate Southern Africa,225823.1948563295,671.2764140667751,248280.0977626956,155368.08209764963,353.15925809893565,170961.99013114575,0.0036699028698962775,NA,0.005519674133374571,0.12689033268355288,388.889263458074,-707.0064194259135,70.77210749023453,70.77210749023453,Sellers
ZAF,Southern Ocean,86218.45654669922,115.59044742584229,108212.79132635218,43766.15575322613,47.60303980796497,54789.419560448965,0.0012832505350762974,NA,0.00320039725008139,0.5011143540557847,135.86422671905927,-203.8516343369366,67.87681910118195,67.87681910118195,Sellers
NIU,Central Indo-Pacific,233236.0845600199,3340.5266466140747,284057.71785755106,49574.12481144958,80.82013719912246,60621.29534183726,0.0023838975806417815,NA,0.5883775745798522,0.1486094110398204,108062.57841944623,-111322.28492886119,104802.87191003127,104802.87191003127,Sellers
WLF,Eastern Indo-Pacific,77326.39805647255,10998.77086186409,98781.53560042456,29194.71581238606,803.475632979515,37000.843534401334,0.06960764051921098,NA,0.5052110606906799,0.5430219937508443,24316.6582393617,-34511.953468246276,14121.363010477124,14121.363010477124,Sellers
NAM,Temperate Southern Africa,86639.13449884388,337.2046709060669,101744.0621246825,80799.39602838829,305.82801639362134,94533.61239501159,0.005229305233728766,NA,0.005519674133374571,0.12689033268355288,32.23345338104609,-63.610107893491644,0.8567988686005492,0.8567988686005492,Sellers
GEO,Temperate Northern Atlantic,1464.921431150231,2.7752718925476074,2281.3015383986713,2772.7007470877297,99367.55176767145,4467.005037594523,75.97977371629244,NA,6.669300029497874,0.3165965498232862,8721.97263035867,90642.80386542024,108086.74912613757,90642.80386542024,Buyers
BMU,Tropical Atlantic,307458.6450405219,7164.2155838012695,343435.62663975585,63154.511737812376,747.1948093196294,70522.57862763626,0.01582518703147801,NA,0.1685002708385954,0.05060623463283165,41165.312628494874,-47582.33340297651,34748.29185401323,34748.29185401323,Sellers
MNP,Central Indo-Pacific,165359.56438314213,1792.9178614616394,183447.86834881423,115973.8487385686,668.5920464540969,127923.0684983757,0.00783486061201306,NA,0.5883775745798522,0.1486094110398204,29057.447589844436,-30181.773404851978,27933.121774836894,27933.121774836894,Sellers
TWN,Central Indo-Pacific,44332.4027142156,2101.309700012207,49526.34982330924,47608.95709194132,5122.8317935295645,53194.63267734723,1.1084367234884727,NA,0.5883775745798522,0.1486094110398204,1927.8511177452597,1093.6709757720978,4949.373211262617,1093.6709757720978,Buyers
SHN,Tropical Atlantic,583162.90243297,33601.63417625427,637950.8765442976,147949.84672271606,1141.187559370376,163558.3559259214,0.009742439246281848,NA,0.1685002708385954,0.05060623463283165,73333.51775967049,-105793.96437655439,40873.07114278659,40873.07114278659,Sellers
CHL,Eastern Indo-Pacific,332790.4970940215,17935.240140914917,445080.11716974824,0,0,0,NA,0.21925564016741303,0.5052110606906799,0.5430219937508443,168129.44002464923,-186064.68016556415,150194.1998837343,150194.1998837343,Doesn't participate
