iso3,realm,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Southern Ocean,403340.2473239397,120224.18572407402,496104.2895803351,397737.13090168743,113076.88006356575,489127.50997570984,1.201296755810289,NA,1.450698002061768,0.844463256803279,8128.42979908084,-15275.735459589108,981.1241385725734,981.1241385725734,Sellers
ATF,Southern Ocean,146212.29506460248,48539.59695159506,170624.84291361665,212852.2832413047,179477.75603851126,251228.53546862074,2.432524961378921,NA,1.450698002061768,0.844463256803279,96674.49770536176,34263.66138155444,227612.65679227796,34263.66138155444,Buyers
HMD,Southern Ocean,76728.87392734832,2779.181532091461,90408.48005287972,75204.35856372537,1392.170722653312,88576.8792699706,0.9098044155763518,NA,1.450698002061768,0.844463256803279,2211.6113921202855,-3598.6222015584344,824.6005826821363,824.6005826821363,Sellers
CAN,Arctic,2476928.139387163,15142735.021788497,3085125.469805787,1779766.0310557543,790961.9779674868,2244584.8465080326,2.261348359448917,NA,105.636868938088,0.1811646729660572,73646022.26640612,-87997795.31022713,59294249.22258511,59294249.22258511,Sellers
ARG,Temperate South America,46665.42134854125,168371.39159937948,55235.47113717295,496018.28961970407,422830471.2388311,590380.4226962456,1321.8019981024624,NA,41.54873888626046,0.23148774243687065,18670044.99159074,403992054.855641,441332144.8388225,403992054.855641,Buyers
IRL,Temperate Northern Atlantic,156856.15185676745,21975619.038747445,183951.40363178094,190423.12973082287,59717724.13859743,223980.76317311233,1435.19875037228,NA,758.1477370699115,0.3446195282358123,25448728.315490905,12293376.784359079,63190833.415340886,12293376.784359079,Buyers
RUS,Arctic,2117487.7275770917,17570586.392609365,2720697.3569540875,1789949.6411248366,7390154.276299695,2283510.7995964247,15.279708875652586,NA,105.636868938088,0.1811646729660572,34600097.910789,-44780530.02709867,24419665.794479325,24419665.794479325,Sellers
PCN,Eastern Indo-Pacific,323349.6872429928,52169.97594502568,423559.41883457475,236135.32247305702,10759.525029276921,308539.001042351,0.11616693860164809,NA,3.988704096729272,0.9022429603887349,347872.294051484,-389282.74496723275,306461.8431357352,306461.8431357352,Sellers
PYF,Eastern Indo-Pacific,2931332.2237282824,5361859.958235085,3500531.4230842274,2266638.6075312216,3530135.5364589407,2700181.501337984,2.3773060580688727,NA,3.988704096729272,0.9022429603887349,2651266.149995011,-4482990.571771155,819541.7282188665,819541.7282188665,Sellers
SJM,Arctic,201240.09010829835,4418895.966057196,248011.1999507423,271092.6205213321,16586520.475784238,332093.48083710717,250.9100346903144,NA,105.636868938088,0.1811646729660572,7379002.60023545,4788621.909491592,19546627.109962493,4788621.909491592,Buyers
GRL,Arctic,438966.7611845714,12173778.669400223,533341.4023055051,777384.6338322951,220887511.41803467,924380.1915219199,1227.1501927983793,NA,105.636868938088,0.1811646729660572,35749404.45919414,172964328.28944033,244463137.20782858,172964328.28944033,Buyers
TKL,Eastern Indo-Pacific,217456.86909554419,81453.8765438199,276791.7320609445,163639.37463350475,521.8981425790017,207913.9654935205,0.005993678912144841,NA,3.988704096729272,0.9022429603887349,214662.0606364416,-295594.0390376825,133730.0822352007,133730.0822352007,Sellers
ISL,Temperate Northern Atlantic,230605.7794803931,23065545.94292587,276066.8600107253,210255.68641098443,11823123.8360671,251898.4667764077,428.5672725351943,NA,758.1477370699115,0.3446195282358123,15428377.009734273,-26670799.116593044,4185954.9028755017,4185954.9028755017,Sellers
ZAF,Temperate Southern Africa,609814.7780451728,104740.20299192819,670265.2762301893,531522.3861235381,30115.01872887159,582325.6251311974,0.22271850355570558,NA,2.7955967421661914,0.05127994774150757,218873.95579252052,-293499.14005557715,144248.7715294639,144248.7715294639,Sellers
ZAF,Southern Ocean,213683.86826555955,9814.227974891663,257311.1795814235,149726.32231366835,495.12993986057944,183215.8451740563,0.02568076089839609,NA,1.450698002061768,0.844463256803279,92783.08412918227,-102102.18216421336,83463.98609415119,83463.98609415119,Sellers
NIU,Central Indo-Pacific,260916.44637605041,322444.6013536453,319135.0553046284,169595.6901444328,615.7932808679576,206615.97348369088,0.00691553645942,NA,53.10441569143017,0.9050346134556636,4849535.4001795845,-5171364.208252362,4527706.592106807,4527706.592106807,Sellers
WLF,Eastern Indo-Pacific,128680.0590631293,115196.73021245003,164853.84597676896,99876.65935816284,29273.91797023903,127747.64361960998,1.7269969862351404,NA,3.988704096729272,0.9022429603887349,114888.23840293042,-200811.05064514143,28965.426160719424,28965.426160719424,Sellers
NAM,Temperate Southern Africa,251009.6042062115,26936.875906944275,299520.6066497567,276418.9864129073,175048.74609549862,331954.83041006187,9.637250041280343,NA,2.7955967421661914,0.05127994774150757,71034.38611749443,77077.48407105991,219146.25630604877,77077.48407105991,Buyers
GEO,Temperate Northern Atlantic,13155.290999185087,1233625.6190218925,20422.91714148615,9485.555187405393,666290.6028196933,14258.24868018183,110.34104876032238,NA,758.1477370699115,0.3446195282358123,2782201.9013451897,-3349536.917547389,2214866.8851429904,2214866.8851429904,Sellers
BMU,Tropical Atlantic,314281.04839773296,15339.305366516113,351072.2991051022,216054.90857672654,3968.661064483667,241334.00995629284,0.02645197413106138,NA,11.671706333965917,0.09343637004936978,1146466.6583098625,-1157837.302611895,1135096.01400783,1135096.01400783,Sellers
MNP,Central Indo-Pacific,610388.6775714137,1995986.2967677116,709479.1099468991,396752.64042141894,494152.79782316805,455696.2632873627,2.9352715431663,NA,53.10441569143017,0.9050346134556636,11345016.92348314,-12846850.422427684,9843183.424538597,9843183.424538597,Sellers
TWN,Central Indo-Pacific,140545.23275698593,1540498.9154129028,156268.3690731615,169427.94373662007,4322211.045312462,188606.80764687728,158.85454429545618,NA,53.10441569143017,0.9050346134556636,1533799.4901579255,1247912.639741634,4315511.620057485,1247912.639741634,Buyers
SHN,Tropical Atlantic,728406.3828210239,412254.7287502289,795031.4989751275,506144.21247244964,23187.483029197967,554883.215986451,0.12335834162085299,NA,11.671706333965917,0.09343637004936978,2594178.7814584663,-2983246.0271794973,2205111.5357374353,2205111.5357374353,Sellers
