iso3,realm,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Southern Ocean,99605.85632584726,2420.9572177639893,126352.68746160112,199507.6303520458,14006.593005261002,248541.05031762758,0.2199324148166535,NA,0.03716379192818125,0.10865315790793417,3712.728743165824,7872.907044331188,15298.364530662837,7872.907044331188,Buyers
ATF,Southern Ocean,48453.187521932516,285.70104514062405,57261.03934962111,76754.6810818029,3611.0993524780747,89760.53111352665,0.19233376629339297,NA,0.03716379192818125,0.10865315790793417,1051.7908179157848,2273.607489421666,4377.189125253235,2273.607489421666,Buyers
HMD,Southern Ocean,64150.23525981369,161.78183574136347,75712.13903740972,19546.220027980184,1.9212966782190357,23566.007224724097,2.481197769662764e-4,NA,0.03716379192818125,0.10865315790793417,1657.6543412372876,-1817.514880300432,1497.7938021741431,1497.7938021741431,Sellers
CAN,Arctic,1599050.2659745305,451607.31512345746,2021508.762265306,897118.6742526845,8579.94938590484,1149057.8079159958,0.05878854250640596,NA,1.5647261043542657,0.3699490698599004,1098330.685038113,-1541358.0507756658,655303.3193005604,655303.3193005604,Sellers
ARG,Temperate South America,36544.91620464442,10171.74902125448,43307.14732127933,251013.66681256157,138776728.08469075,297709.2704999636,991.5024099279178,NA,2.86672419594438,0.4518718036837366,614822.756641677,138151733.5790278,139381379.09231117,138151733.5790278,Buyers
IRL,Temperate Northern Atlantic,87359.37271967532,447239.62663806975,102126.0476284473,96676.35817103316,783364.290355144,113015.90160112623,55.68385148860833,NA,18.180409062251293,0.16846735205249075,169386.60673272965,166738.05698434456,505511.27044980385,166738.05698434456,Buyers
RUS,Arctic,896785.9985203209,557769.7477413754,1134581.8751250918,851611.0811492967,489995.81181249756,1076599.1513744378,1.4444744439743378,NA,1.5647261043542657,0.3699490698599004,70686.37247248845,-138460.30840136623,2912.4365436106455,2912.4365436106455,Sellers
PCN,Eastern Indo-Pacific,319078.66616425826,39545.76110127568,417978.23203813477,119884.08679401355,1996.7607046431806,156845.0032280227,0.03947031648381316,NA,2.135786223044131,0.5499379589168563,425437.0383240393,-462986.0387206718,387888.03792740684,387888.03792740684,Sellers
PYF,Eastern Indo-Pacific,1821186.5173065066,2528503.384016335,2173686.138801926,1150754.985362005,1209922.7459894903,1385188.3487670799,1.820611017378816,NA,2.135786223044131,0.5499379589168563,1431898.429421438,-2750479.0674482826,113317.7913945932,113317.7913945932,Sellers
SJM,Arctic,67899.74660492143,28557.420280829072,84731.48652496937,104964.09175323909,152219.4523376301,130675.79606310203,5.72375801128721,NA,1.5647261043542657,0.3699490698599004,57995.54839436903,65666.483662432,181657.58045117004,65666.483662432,Buyers
GRL,Arctic,45659.921914232844,19961.39251423627,55132.53427574385,362890.6387224824,6479847.954853009,442956.56600690144,48.747614083813616,NA,1.5647261043542657,0.3699490698599004,496379.1836928837,5963507.378645889,6956265.746031657,5963507.378645889,Buyers
TKL,Eastern Indo-Pacific,196095.4781645325,9946.542071163654,249465.59882397373,83078.4517370101,142.57826933463394,105516.78913220056,0.003513944812987553,NA,2.135786223044131,0.5499379589168563,241380.20801331685,-251184.17181514588,231576.24421148782,231576.24421148782,Sellers
ISL,Temperate Northern Atlantic,134702.34312831805,428640.1890196204,162646.39304446825,106745.19463942287,84948.47758561808,129188.34192766174,7.113660972433934,NA,18.180409062251293,0.16846735205249075,508272.395742215,-851964.1071762173,164580.68430821266,164580.68430821266,Sellers
ZAF,Temperate Southern Africa,335475.8003017572,2534.873000465363,369020.10376734234,269849.8268011809,1057.2446509056272,296904.0659199379,0.012853905542126625,NA,0.0404789448928243,0.80994916830147,2656.470164867775,-4134.098514427511,1178.8418153080393,1178.8418153080393,Sellers
ZAF,Southern Ocean,162736.29408494575,880.1158838272095,198289.14862742356,76014.90209770855,95.28405217327234,95293.0897764346,0.001768902612166652,NA,0.03716379192818125,0.10865315790793417,3222.895767535928,-4007.727599189865,2438.063935881991,2438.063935881991,Sellers
NIU,Central Indo-Pacific,247218.44071080736,54550.847447395325,301719.21771778393,86102.42730409664,192.25427413389582,104957.79788515203,0.00362575424657687,NA,5.0381469936931005,0.5704194464037451,811726.158580837,-866084.7517540983,757367.5654075756,757367.5654075756,Sellers
WLF,Eastern Indo-Pacific,103012.58802301697,35255.27122807503,131753.59356450816,50706.61167414422,2863.5494352685623,64635.78021235111,0.15490637382214642,NA,2.135786223044131,0.5499379589168563,111714.38366879459,-144106.10546160105,79322.66187598812,79322.66187598812,Sellers
NAM,Temperate Southern Africa,207221.92963091243,1716.5358572006226,245158.09241324858,140335.79310193757,684.8997785025779,164652.45282199947,0.007426989418656736,NA,0.0404789448928243,0.80994916830147,2707.480234650296,-3739.1163133483406,1675.8441559522514,1675.8441559522514,Sellers
GEO,Temperate Northern Atlantic,1464.921431150231,2.7752718925476074,2281.3015383986713,4815.743402836583,257619.94088529886,7211.561259122761,78.7165835233036,NA,18.180409062251293,0.16846735205249075,60919.314140037306,196697.851473369,318536.4797534436,196697.851473369,Buyers
BMU,Tropical Atlantic,312020.3209190942,10246.293159484863,348556.4696212297,109689.41512356885,1562.9521713797283,122522.46575613291,0.019566780887070954,NA,1.5975246639049707,0.6589381525177891,323228.6122785849,-331911.9532666901,314545.27129047975,314545.27129047975,Sellers
