iso3,realm,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Southern Ocean,587191.690425173,4222543.177915515,721135.1919285073,595966.631451329,6230365.006804943,731616.8803862828,290.20069732907183,NA,189.74714208614108,0.29316460449932635,1665019.9816875223,342801.84720190545,3672841.81057695,342801.84720190545,Buyers
ATF,Southern Ocean,356508.09126941493,5154745.58423911,420237.7655074529,348949.88540080644,3923926.4345005406,411664.96225438506,136.686004562272,NA,189.74714208614108,0.29316460449932635,1434147.962867161,-2664967.112605731,203328.81312859152,203328.81312859152,Sellers
HMD,Southern Ocean,124481.89588834048,3358129.830946154,147208.40619024864,130862.49709947057,4909575.46960893,154465.53813293323,344.67290141615086,NA,189.74714208614108,0.29316460449932635,1210700.8446033034,340744.7940594726,2762146.4832660793,340744.7940594726,Buyers
CAN,Arctic,2741652.3098796853,158505311.7249135,3392383.6556077464,2662413.3878588234,62114896.87966289,3300224.9683860634,577.8566708569891,NA,3339.8410934413223,0.7955682435537762,264645407.965267,-361035822.8105176,168254993.1200164,168254993.1200164,Sellers
ARG,Temperate South America,748736.5543848013,840175198.1494119,899745.5975776053,741022.9124268465,814636150.9337183,889602.9278039847,2612.644426481121,NA,8513.623703237601,0.6305251369067102,65671045.01153254,-91210092.22722614,40131997.79583895,40131997.79583895,Sellers
IRL,Temperate Northern Atlantic,291432.9367060498,322941125.41374743,340851.2409877232,284169.9012906126,294451145.5342113,332572.1703244919,3792.7418740897915,NA,4650.554997148996,0.6777600307204538,33777145.64573155,-62267125.525267705,5287165.766195416,5287165.766195416,Sellers
RUS,Arctic,2728091.385866595,692393780.2191961,3459417.875219048,2728288.201100376,693056787.4768122,3459649.0982810254,3368.6785564243264,NA,3339.8410934413223,0.7955682435537762,657331.6055970527,5675.652019109577,1320338.8632131815,5675.652019109577,Buyers
PCN,Eastern Indo-Pacific,363285.11149701074,703049.3157887757,476151.84534571145,352386.55815210036,330479.30243549426,462087.05690545816,32.38317423891763,NA,57.484040795581166,0.4854640414723853,626492.885091646,-999062.8984449274,253922.87173836457,253922.87173836457,Sellers
PYF,Eastern Indo-Pacific,3386311.014353847,17997124.740461648,4047810.1513306317,3382522.229700438,17780187.346737124,4042859.5746693425,57.241041291981304,NA,57.484040795581166,0.4854640414723853,217794.65158223012,-434732.0453067536,857.2578577063978,857.2578577063978,Sellers
SJM,Arctic,450461.97647750465,203461518.18480718,545725.8491513014,437221.1492894252,166228535.59484357,530265.8907165708,2312.2847780232278,NA,3339.8410934413223,0.7955682435537762,44222258.75390296,-81455241.34386657,6989276.163939357,6989276.163939357,Sellers
