iso3,realm,mkt_tb,mkt_tc,mkt_area,bau_tb,bau_tc,bau_area,mc_stop,pct_protected,trading_price,pixel_fraction,rect,mkt_tc_b,mkt_tc_s,savings,transaction
NZL,Southern Ocean,345871.33058037976,66629.62926655449,425476.7189823375,360569.09954862954,76459.0516225124,443448.1292084037,0.7424529247731533,NA,0.5775213330983984,0.3946567330009235,8488.275128115889,1341.1472278420224,18317.697484073797,1341.1472278420224,Buyers
ATF,Southern Ocean,119870.67770980517,19159.123423680663,139334.2631791334,187333.9828363981,122507.20473676428,220508.7617657233,2.101398678182935,NA,0.5775213330983984,0.3946567330009235,38961.49791193396,64386.583401149655,142309.57922501757,64386.583401149655,Buyers
HMD,Southern Ocean,75175.21767856629,1365.6582166617736,88541.86849254872,64768.45758827316,190.62835505104565,76431.93219575619,0.04666042939853739,NA,0.5775213330983984,0.3946567330009235,6010.125960581297,-7185.155822192024,4835.096098970568,4835.096098970568,Sellers
CAN,Arctic,2303767.16385797,4523227.296170701,2882739.2906936263,1614269.6516551783,475943.1399390397,2040088.7011385038,1.6224601330672253,NA,29.160160853759525,0.29859293746591453,20105858.364100426,-24153142.520332087,16058574.207868766,16058574.207868766,Sellers
ARG,Temperate South America,38598.793457335654,23575.82519312948,45726.881951249794,450079.9228433648,363744850.53352845,535512.8691588269,1265.9383742214184,NA,9.02354823392223,0.7257308921313298,3713019.8183636284,360008254.88997173,367434294.52669895,360008254.88997173,Buyers
IRL,Temperate Northern Atlantic,140882.56758730058,12279901.226247445,165146.7304173779,172845.61006336226,37056834.66890999,202915.83243834905,1224.165079056127,NA,458.3146300176637,0.24472502103166738,14649129.986655075,10127803.45600747,39426063.42931762,10127803.45600747,Buyers
RUS,Arctic,2025715.3970047527,11958664.015094541,2606652.3694677902,1614011.1611294225,5022833.590391773,2059588.8275400936,11.864590604442187,NA,29.160160853759525,0.29859293746591453,12005361.74229878,-18941192.16700155,5069531.317596012,5069531.317596012,Sellers
PCN,Eastern Indo-Pacific,323349.6872429928,52169.97594502568,423559.41883457475,214338.21578323632,8437.653840912008,280149.67369864206,0.09856810653876044,NA,3.6874223029358615,0.12942016379532906,401971.3311365622,-445703.6532406759,358239.0090324485,358239.0090324485,Sellers
PYF,Eastern Indo-Pacific,2912614.1995219956,5290721.157942116,3477772.8644365394,2057410.4283744933,3045927.5747075896,2453168.1193311703,2.248712486245712,NA,3.6874223029358615,0.12942016379532906,3153497.4592841566,-5398291.042518683,908703.8760496299,908703.8760496299,Sellers
SJM,Arctic,146973.40911535313,699945.4601978213,182456.57468584203,239943.52137731464,9982613.985496776,295134.8998786259,180.74671740346022,NA,29.160160853759525,0.29859293746591453,2711023.4281508783,6571645.097148077,11993691.953449834,6571645.097148077,Buyers
